ticket_id,customer_id,category,priority,channel,created_at,resolved_at,resolution_time_hours,status,satisfaction_score
TKT001982,7426-RHZGU,SIM Issue,Low,Mobile App,2026-06-16 17:56:00,2026-06-17 04:08:00,10.2,Resolved,4.0
TKT001983,9013-AQORL,Plan Modification,Low,Call Center,2026-03-17 17:05:00,2026-03-20 14:59:00,69.9,Closed,2.0
TKT001984,6556-DBKZF,Broadband Outage,Low,Mobile App,2026-06-27 12:27:00,2026-06-28 11:57:00,23.5,Closed,3.0
TKT001985,2636-ALXXZ,Network Slowdown,Medium,Web Portal,2026-02-26 12:50:00,2026-03-01 00:50:00,60.0,Closed,2.0
TKT001986,9667-EQRXU,Network Slowdown,High,Web Portal,2026-08-27 07:45:00,2026-08-29 10:21:00,50.6,Closed,2.0
TKT001987,5649-ANRML,Broadband Outage,Critical,Web Portal,2026-05-15 11:51:00,2026-05-16 20:51:00,33.0,Closed,2.0
TKT001988,4140-WJAWW,Roaming Issue,Low,Mobile App,2026-04-14 22:07:00,,,Escalated,
TKT001989,1565-RHDJD,Billing Dispute,Medium,Mobile App,2026-05-08 07:59:00,2026-05-11 06:59:00,71.0,Resolved,1.0
TKT001990,8637-XJIVR,Broadband Outage,Low,Chatbot,2026-08-01 08:47:00,,,Escalated,
TKT001991,0475-RIJEP,Roaming Issue,Critical,Web Portal,2026-04-01 18:56:00,2026-04-03 07:44:00,36.8,Resolved,2.0
TKT001992,2091-RFFBA,Roaming Issue,Medium,Chatbot,2026-05-30 15:46:00,,,Escalated,
TKT001993,0455-ENTCR,Billing Dispute,Critical,Web Portal,2026-05-26 17:49:00,2026-05-27 10:01:00,16.2,Closed,5.0
TKT001994,7486-KSRVI,Broadband Outage,Low,Chatbot,2026-04-09 16:56:00,,,In Progress,
TKT001995,3398-FSHON,SIM Issue,Critical,Web Portal,2026-05-14 14:20:00,2026-05-16 16:38:00,50.3,Closed,2.0
TKT001996,6230-BSUXY,Roaming Issue,Low,Retail Store,2026-01-02 18:20:00,2026-01-04 18:56:00,48.6,Closed,1.0
TKT001997,1228-FZFRV,Call Drops,Medium,Retail Store,2026-08-26 17:39:00,2026-08-28 23:21:00,53.7,Closed,1.0
TKT001998,7663-ZTEGJ,Plan Modification,High,Chatbot,2026-07-13 13:54:00,2026-07-16 06:48:00,64.9,Closed,2.0
TKT001999,1481-ZUWZA,SIM Issue,Critical,Retail Store,2026-01-17 20:26:00,,,In Progress,
TKT002000,4741-WWJQZ,Network Slowdown,High,Retail Store,2026-06-25 18:19:00,2026-06-26 17:55:00,23.6,Closed,3.0
TKT002001,5293-WXJAK,Network Slowdown,High,Web Portal,2026-05-20 21:06:00,,,Escalated,
TKT002002,5271-YNWVR,Broadband Outage,High,Chatbot,2026-02-16 07:55:00,,,In Progress,
TKT002003,9853-JFZDU,Broadband Outage,Medium,Chatbot,2026-02-23 21:08:00,2026-02-25 22:02:00,48.9,Resolved,5.0
TKT002004,4187-CINZD,Plan Modification,Critical,Chatbot,2026-05-09 15:23:00,2026-05-11 11:41:00,44.3,Resolved,2.0
TKT002005,6075-SLNIL,Network Slowdown,Medium,Chatbot,2026-01-15 11:00:00,2026-01-16 23:54:00,36.9,Closed,4.0
TKT002006,0917-EZOLA,Broadband Outage,Critical,Mobile App,2026-02-14 14:33:00,,,In Progress,
TKT002007,5520-FVEWJ,Billing Dispute,Critical,Call Center,2026-05-02 22:51:00,,,Escalated,
TKT002008,0337-CNPZE,SIM Issue,Medium,Chatbot,2026-08-20 16:16:00,,,In Progress,
TKT002009,9025-ZRPVR,Broadband Outage,Low,Call Center,2026-03-27 16:14:00,2026-03-27 18:56:00,2.7,Resolved,2.0
TKT002010,3049-NDXFL,Network Slowdown,High,Web Portal,2026-03-13 16:37:00,,,In Progress,
TKT002011,7384-GHBPI,SIM Issue,Medium,Call Center,2026-01-30 16:22:00,,,In Progress,
TKT002012,2302-ANTDP,Plan Modification,Critical,Retail Store,2026-08-18 08:28:00,,,In Progress,
TKT002013,9863-JZAIC,SIM Issue,Low,Chatbot,2026-08-29 20:14:00,2026-08-30 06:08:00,9.9,Closed,1.0
TKT002014,6905-NIQIN,SIM Issue,Critical,Mobile App,2026-04-12 12:55:00,2026-04-14 22:55:00,58.0,Closed,2.0
TKT002015,8628-MFKAX,Billing Dispute,Critical,Retail Store,2026-01-10 11:19:00,2026-01-11 09:43:00,22.4,Closed,1.0
TKT002016,4635-EJYPD,SIM Issue,Low,Mobile App,2026-08-18 14:44:00,2026-08-20 07:08:00,40.4,Closed,3.0
TKT002017,1750-CSKKM,Call Drops,Low,Web Portal,2026-04-19 19:40:00,2026-04-22 08:16:00,60.6,Resolved,3.0
TKT002018,0835-DUUIQ,Roaming Issue,Low,Web Portal,2026-05-26 21:48:00,,,Escalated,
TKT002019,0637-UBJRP,Network Slowdown,High,Retail Store,2026-01-04 13:17:00,2026-01-06 02:41:00,37.4,Resolved,2.0
TKT002020,8640-SDGKB,Roaming Issue,Medium,Call Center,2026-05-20 19:51:00,2026-05-23 18:15:00,70.4,Resolved,2.0
TKT002021,3143-ILDAL,Network Slowdown,Medium,Web Portal,2026-05-08 18:57:00,,,Escalated,
TKT002022,7074-IEVOJ,Network Slowdown,Medium,Mobile App,2026-02-13 13:40:00,,,In Progress,
TKT002023,4094-NSEDU,Billing Dispute,High,Chatbot,2026-06-14 23:50:00,2026-06-16 05:32:00,29.7,Resolved,1.0
TKT002024,0655-YDGFJ,Roaming Issue,Medium,Retail Store,2026-02-08 15:00:00,2026-02-09 09:18:00,18.3,Resolved,3.0
TKT002025,2840-XANRC,Plan Modification,Critical,Web Portal,2026-05-27 08:32:00,,,Escalated,
TKT002026,3389-YGYAI,Billing Dispute,Critical,Chatbot,2026-08-28 21:16:00,,,In Progress,
TKT002027,6876-ADESB,Network Slowdown,Medium,Mobile App,2026-04-26 09:47:00,2026-04-26 16:11:00,6.4,Closed,3.0
TKT002028,9388-ZEYVT,Network Slowdown,Critical,Web Portal,2026-04-02 13:36:00,2026-04-05 02:00:00,60.4,Closed,4.0
TKT002029,8868-WOZGU,Broadband Outage,High,Chatbot,2026-05-05 22:56:00,2026-05-06 03:50:00,4.9,Closed,2.0
TKT002030,0265-EDXBD,Roaming Issue,Medium,Mobile App,2026-02-09 21:45:00,,,In Progress,
TKT002031,1328-EUZHC,Plan Modification,High,Mobile App,2026-05-15 19:10:00,,,In Progress,
TKT002032,1837-YQUCE,Network Slowdown,Low,Chatbot,2026-02-21 20:12:00,2026-02-23 17:12:00,45.0,Closed,4.0
TKT002033,3452-GWUIN,SIM Issue,Medium,Chatbot,2026-01-23 08:22:00,,,In Progress,
TKT002034,6769-DYBQN,Billing Dispute,High,Chatbot,2026-01-18 16:07:00,,,In Progress,
TKT002035,3097-NNSPB,Roaming Issue,Critical,Chatbot,2026-08-22 18:35:00,2026-08-25 12:05:00,65.5,Closed,1.0
TKT002036,9050-QLROH,Roaming Issue,Critical,Retail Store,2026-01-30 15:26:00,2026-01-31 20:20:00,28.9,Closed,2.0
TKT002037,1626-ERCMM,Plan Modification,High,Web Portal,2026-07-24 23:57:00,2026-07-27 15:51:00,63.9,Resolved,2.0
TKT002038,7825-ECJRF,Billing Dispute,Critical,Chatbot,2026-02-11 22:14:00,2026-02-13 22:56:00,48.7,Resolved,1.0
TKT002039,7740-KKCXF,Billing Dispute,High,Call Center,2026-03-23 22:21:00,2026-03-26 06:09:00,55.8,Resolved,3.0
TKT002040,3842-IYKUE,Call Drops,Medium,Web Portal,2026-06-28 17:17:00,2026-06-29 18:29:00,25.2,Closed,2.0
TKT002041,5154-VEKBL,Broadband Outage,Medium,Call Center,2026-05-07 07:48:00,2026-05-09 12:36:00,52.8,Closed,3.0
TKT002042,6253-WRFHY,Plan Modification,Low,Web Portal,2026-01-17 19:26:00,2026-01-18 01:56:00,6.5,Closed,4.0
TKT002043,8212-DJRCH,Network Slowdown,High,Mobile App,2026-04-27 19:32:00,,,Escalated,
TKT002044,8374-XGEJJ,Broadband Outage,Low,Mobile App,2026-01-24 17:17:00,,,Escalated,
TKT002045,3668-QPYBK,Network Slowdown,Medium,Web Portal,2026-05-15 16:04:00,2026-05-18 11:04:00,67.0,Closed,1.0
TKT002046,7663-RGWBC,Plan Modification,Low,Retail Store,2026-03-30 22:32:00,2026-04-02 09:38:00,59.1,Resolved,1.0
TKT002047,6352-TWCAU,SIM Issue,High,Mobile App,2026-04-20 11:21:00,2026-04-21 15:27:00,28.1,Resolved,2.0
TKT002048,6248-TKCQV,Broadband Outage,Critical,Retail Store,2026-03-06 18:33:00,,,Escalated,
TKT002049,6141-OOXUQ,Plan Modification,High,Mobile App,2026-05-09 18:17:00,2026-05-10 18:35:00,24.3,Resolved,3.0
TKT002050,6413-XKKPU,Billing Dispute,High,Web Portal,2026-03-09 09:29:00,2026-03-11 23:59:00,62.5,Closed,1.0
TKT002051,7055-JCGNI,Broadband Outage,Low,Retail Store,2026-04-28 15:22:00,2026-05-01 14:52:00,71.5,Resolved,1.0
TKT002052,4365-MSDYN,Plan Modification,Critical,Chatbot,2026-06-23 18:47:00,,,In Progress,
TKT002053,7044-YAACC,Network Slowdown,Critical,Retail Store,2026-04-28 10:26:00,,,In Progress,
TKT002054,8166-ZZTFS,Plan Modification,High,Mobile App,2026-08-14 08:14:00,2026-08-16 12:14:00,52.0,Closed,2.0
TKT002055,6368-NWMCE,Roaming Issue,Medium,Retail Store,2026-08-26 13:18:00,2026-08-28 11:48:00,46.5,Closed,4.0
TKT002056,1100-DDVRV,Roaming Issue,Low,Web Portal,2026-03-05 11:56:00,,,Escalated,
TKT002057,3801-HMYNL,Broadband Outage,Critical,Web Portal,2026-04-19 10:45:00,2026-04-21 01:09:00,38.4,Closed,3.0
TKT002058,6769-DCQLI,SIM Issue,Critical,Retail Store,2026-04-12 15:04:00,,,In Progress,
TKT002059,3445-HXXGF,Plan Modification,Low,Mobile App,2026-03-02 16:00:00,,,Escalated,
TKT002060,1200-TUZHR,Broadband Outage,Critical,Call Center,2026-07-22 22:19:00,2026-07-25 15:01:00,64.7,Closed,3.0
TKT002061,7295-JOMMD,Roaming Issue,Critical,Mobile App,2026-06-10 16:36:00,2026-06-11 08:48:00,16.2,Resolved,3.0
TKT002062,0274-JKUJR,Billing Dispute,Medium,Retail Store,2026-01-09 13:18:00,2026-01-11 12:36:00,47.3,Closed,3.0
TKT002063,2865-TCHJW,Roaming Issue,Critical,Mobile App,2026-01-12 13:53:00,,,In Progress,
TKT002064,8637-XJIVR,Call Drops,Low,Retail Store,2026-06-02 23:55:00,,,In Progress,
TKT002065,2108-YKQTY,SIM Issue,Low,Mobile App,2026-02-23 10:29:00,,,Escalated,
TKT002066,2626-URJFX,Roaming Issue,High,Web Portal,2026-07-17 23:25:00,,,In Progress,
TKT002067,5334-JLAXU,SIM Issue,Medium,Mobile App,2026-08-17 15:55:00,2026-08-20 12:01:00,68.1,Closed,4.0
TKT002068,8218-FFJDS,Billing Dispute,Critical,Web Portal,2026-03-01 11:51:00,2026-03-02 12:45:00,24.9,Closed,3.0
TKT002069,3426-NIYYL,Plan Modification,Low,Retail Store,2026-07-27 09:04:00,2026-07-28 13:46:00,28.7,Resolved,1.0
TKT002070,0375-HVGXO,Network Slowdown,High,Web Portal,2026-04-19 18:08:00,,,In Progress,
TKT002071,1591-MQJTP,Plan Modification,High,Call Center,2026-02-13 11:18:00,2026-02-16 10:42:00,71.4,Closed,1.0
TKT002072,7488-MXJIV,SIM Issue,Low,Web Portal,2026-01-05 13:32:00,2026-01-07 18:14:00,52.7,Resolved,1.0
TKT002073,3902-FOIGH,Call Drops,Low,Retail Store,2026-06-30 18:51:00,2026-07-02 22:33:00,51.7,Closed,2.0
TKT002074,6937-GCDGQ,Broadband Outage,Low,Retail Store,2026-08-16 14:18:00,,,In Progress,
TKT002075,6038-GCYEC,Broadband Outage,High,Chatbot,2026-04-14 23:48:00,,,In Progress,
TKT002076,8455-HIRAQ,Plan Modification,Critical,Retail Store,2026-05-10 21:45:00,,,Escalated,
TKT002077,3635-JBPSG,Plan Modification,Low,Retail Store,2026-07-31 23:44:00,2026-08-03 21:56:00,70.2,Closed,5.0
TKT002078,5575-TPIZQ,Roaming Issue,Medium,Call Center,2026-03-04 20:18:00,2026-03-05 18:36:00,22.3,Resolved,3.0
TKT002079,5834-ASPWA,Network Slowdown,High,Call Center,2026-05-27 15:40:00,2026-05-29 07:28:00,39.8,Closed,1.0
TKT002080,9747-DDZOS,Network Slowdown,High,Chatbot,2026-01-23 23:38:00,2026-01-25 21:20:00,45.7,Closed,3.0
TKT002081,3194-ORPIK,Roaming Issue,Medium,Mobile App,2026-08-12 20:50:00,2026-08-14 18:50:00,46.0,Closed,3.0
TKT002082,7446-YPODE,Roaming Issue,High,Call Center,2026-08-16 07:04:00,2026-08-18 08:22:00,49.3,Closed,3.0
TKT002083,5378-IKEEG,Roaming Issue,Critical,Call Center,2026-02-22 09:06:00,,,Escalated,
TKT002084,0247-SLUJI,SIM Issue,Low,Chatbot,2026-06-15 14:19:00,,,Escalated,
TKT002085,8286-AFUYI,Broadband Outage,Critical,Mobile App,2026-02-18 22:21:00,,,In Progress,
TKT002086,9600-UDOPK,Plan Modification,High,Retail Store,2026-01-05 10:28:00,2026-01-06 17:16:00,30.8,Closed,1.0
TKT002087,6581-NQCBA,Call Drops,High,Mobile App,2026-03-19 18:22:00,2026-03-21 22:40:00,52.3,Closed,2.0
TKT002088,4641-FROLU,Billing Dispute,Low,Mobile App,2026-07-06 08:25:00,2026-07-07 05:01:00,20.6,Closed,4.0
TKT002089,6711-VTNRE,Broadband Outage,Low,Retail Store,2026-03-30 14:06:00,2026-04-02 01:12:00,59.1,Resolved,1.0
TKT002090,5825-XJOCM,SIM Issue,Critical,Chatbot,2026-01-31 07:03:00,2026-02-02 07:03:00,48.0,Resolved,4.0
TKT002091,2573-GYRUU,Plan Modification,Low,Chatbot,2026-04-27 10:45:00,,,In Progress,
TKT002092,5294-CDGWY,Roaming Issue,Medium,Chatbot,2026-02-26 08:53:00,,,Escalated,
TKT002093,9451-LPGOO,Call Drops,Critical,Mobile App,2026-04-10 10:47:00,,,Escalated,
TKT002094,9306-CPCBC,Plan Modification,Low,Retail Store,2026-07-24 20:15:00,2026-07-26 07:09:00,34.9,Closed,2.0
TKT002095,4776-XSKYQ,Network Slowdown,Critical,Chatbot,2026-05-20 09:58:00,,,In Progress,
TKT002096,4250-ZBWLV,Call Drops,Critical,Mobile App,2026-08-17 17:33:00,,,Escalated,
TKT002097,0375-HVGXO,Plan Modification,High,Web Portal,2026-04-14 21:11:00,2026-04-14 21:47:00,0.6,Closed,2.0
TKT002098,3179-GBRWV,Plan Modification,Critical,Web Portal,2026-05-24 13:03:00,2026-05-24 16:09:00,3.1,Resolved,1.0
TKT002099,7239-HZZCX,Call Drops,High,Web Portal,2026-03-21 19:51:00,2026-03-22 02:39:00,6.8,Closed,1.0
TKT002100,7511-YMXVQ,Billing Dispute,High,Mobile App,2026-05-24 21:02:00,,,In Progress,
TKT002101,3376-BMGFE,SIM Issue,Critical,Web Portal,2026-03-04 23:30:00,2026-03-06 20:48:00,45.3,Resolved,3.0
TKT002102,4913-EHYUI,Network Slowdown,Critical,Mobile App,2026-04-19 18:24:00,2026-04-21 15:24:00,45.0,Closed,2.0
TKT002103,3679-XASPY,Billing Dispute,Medium,Chatbot,2026-07-11 16:50:00,2026-07-13 17:08:00,48.3,Resolved,5.0
TKT002104,0975-UYDTX,SIM Issue,Critical,Retail Store,2026-05-07 16:36:00,2026-05-07 17:36:00,1.0,Resolved,4.0
TKT002105,9231-ZJYAM,Broadband Outage,High,Chatbot,2026-05-31 22:21:00,2026-06-03 00:33:00,50.2,Closed,3.0
TKT002106,6877-LGWXO,Roaming Issue,High,Mobile App,2026-01-24 09:51:00,2026-01-26 21:33:00,59.7,Closed,3.0
TKT002107,9385-EHGDO,SIM Issue,Critical,Mobile App,2026-03-05 09:10:00,,,In Progress,
TKT002108,4238-HFHSN,SIM Issue,Critical,Web Portal,2026-03-05 10:32:00,2026-03-05 16:32:00,6.0,Closed,5.0
TKT002109,2250-IVBWA,Billing Dispute,Medium,Chatbot,2026-03-02 13:04:00,,,Escalated,
TKT002110,0880-TKATG,Plan Modification,Low,Web Portal,2026-08-18 23:00:00,2026-08-20 20:36:00,45.6,Closed,2.0
TKT002111,5469-NUJUR,Plan Modification,Medium,Mobile App,2026-04-24 21:31:00,2026-04-27 20:01:00,70.5,Closed,3.0
TKT002112,6905-NIQIN,Network Slowdown,High,Call Center,2026-08-26 22:12:00,2026-08-29 00:12:00,50.0,Closed,3.0
TKT002113,2235-ZGKPT,Broadband Outage,Critical,Mobile App,2026-02-19 18:02:00,,,In Progress,
TKT002114,7815-PDTHL,Billing Dispute,Low,Chatbot,2026-02-26 20:23:00,2026-03-01 00:17:00,51.9,Closed,5.0
TKT002115,6609-MXJHJ,SIM Issue,Medium,Mobile App,2026-02-15 17:44:00,2026-02-18 06:56:00,61.2,Closed,5.0
TKT002116,3646-ITDGM,Plan Modification,High,Web Portal,2026-02-22 20:26:00,2026-02-24 16:02:00,43.6,Closed,1.0
TKT002117,7869-ZYDST,Plan Modification,Medium,Call Center,2026-05-25 22:54:00,,,Escalated,
TKT002118,8687-BAFGU,Call Drops,Medium,Call Center,2026-01-27 10:31:00,2026-01-30 06:13:00,67.7,Closed,3.0
TKT002119,9079-YEXQJ,Network Slowdown,High,Web Portal,2026-05-10 23:45:00,2026-05-12 18:45:00,43.0,Closed,2.0
TKT002120,4558-FANTW,SIM Issue,Critical,Mobile App,2026-07-11 19:38:00,2026-07-12 04:56:00,9.3,Closed,1.0
TKT002121,1678-FYZOW,Network Slowdown,Critical,Chatbot,2026-03-08 10:35:00,2026-03-10 11:11:00,48.6,Closed,3.0
TKT002122,6583-KQJLK,Roaming Issue,Low,Web Portal,2026-06-13 08:49:00,,,Escalated,
TKT002123,3511-BFTJW,Broadband Outage,Critical,Chatbot,2026-08-19 11:13:00,,,In Progress,
TKT002124,7928-VJYAB,Network Slowdown,Medium,Mobile App,2026-04-27 08:51:00,2026-04-27 11:09:00,2.3,Closed,2.0
TKT002125,9696-RMYBA,Plan Modification,Critical,Call Center,2026-01-31 11:03:00,,,Escalated,
TKT002126,0531-XBKMM,Network Slowdown,High,Retail Store,2026-05-31 20:37:00,,,In Progress,
TKT002127,2599-CZABP,Broadband Outage,High,Web Portal,2026-05-08 20:38:00,2026-05-10 18:56:00,46.3,Resolved,5.0
TKT002128,5404-GGUKR,Roaming Issue,Low,Retail Store,2026-08-28 13:03:00,2026-08-30 05:51:00,40.8,Closed,3.0
TKT002129,7551-JOHTI,Network Slowdown,Low,Web Portal,2026-05-16 21:34:00,2026-05-17 13:22:00,15.8,Closed,1.0
TKT002130,8066-POXGX,Billing Dispute,Critical,Retail Store,2026-08-03 19:57:00,2026-08-05 09:33:00,37.6,Closed,3.0
TKT002131,2791-SFVEW,Network Slowdown,High,Chatbot,2026-04-07 23:05:00,2026-04-07 23:41:00,0.6,Closed,3.0
TKT002132,2732-ISEZX,Call Drops,Low,Mobile App,2026-08-28 14:08:00,2026-08-29 03:50:00,13.7,Closed,4.0
TKT002133,8597-CTXVJ,Roaming Issue,High,Retail Store,2026-06-30 11:40:00,2026-07-02 18:10:00,54.5,Closed,4.0
TKT002134,3165-HDOEW,Call Drops,Low,Call Center,2026-03-09 15:07:00,2026-03-10 11:37:00,20.5,Closed,3.0
TKT002135,3506-OVLKD,Plan Modification,Low,Mobile App,2026-01-06 19:52:00,,,Escalated,
TKT002136,0057-QBUQH,Call Drops,Low,Retail Store,2026-08-24 11:42:00,2026-08-26 10:06:00,46.4,Closed,5.0
TKT002137,0939-YAPAF,Plan Modification,Critical,Chatbot,2026-01-22 23:19:00,2026-01-23 16:19:00,17.0,Closed,3.0
TKT002138,8740-XLHDR,Broadband Outage,Low,Retail Store,2026-01-18 11:43:00,2026-01-19 22:37:00,34.9,Closed,1.0
TKT002139,3500-RMZLT,Network Slowdown,Low,Mobile App,2026-06-01 09:12:00,2026-06-03 02:42:00,41.5,Closed,1.0
TKT002140,6969-MVBAI,Billing Dispute,Medium,Chatbot,2026-04-20 08:48:00,2026-04-22 13:42:00,52.9,Closed,3.0
TKT002141,5062-CJJKH,Plan Modification,Critical,Web Portal,2026-04-09 21:19:00,2026-04-12 14:13:00,64.9,Closed,3.0
TKT002142,0596-BQCEQ,Billing Dispute,Low,Call Center,2026-06-18 14:05:00,,,Escalated,
TKT002143,8053-WWDRO,Roaming Issue,Low,Chatbot,2026-01-30 09:44:00,2026-01-30 11:08:00,1.4,Closed,2.0
TKT002144,9209-NWPGU,Roaming Issue,Critical,Web Portal,2026-06-30 14:34:00,2026-07-01 19:22:00,28.8,Resolved,3.0
TKT002145,9878-TNQGW,Roaming Issue,High,Mobile App,2026-02-24 12:56:00,2026-02-26 20:20:00,55.4,Closed,1.0
TKT002146,5569-KGJHX,Call Drops,Critical,Retail Store,2026-05-30 21:34:00,2026-06-02 10:28:00,60.9,Closed,2.0
TKT002147,9450-TRJUU,Plan Modification,High,Retail Store,2026-07-11 13:18:00,2026-07-12 02:24:00,13.1,Closed,2.0
TKT002148,8868-WOZGU,Roaming Issue,Critical,Chatbot,2026-03-21 20:34:00,2026-03-23 05:16:00,32.7,Resolved,1.0
TKT002149,2403-BCASL,Broadband Outage,Low,Retail Store,2026-05-05 23:01:00,,,In Progress,
TKT002150,9534-NSXEM,Billing Dispute,Critical,Mobile App,2026-07-25 15:54:00,,,Escalated,
TKT002151,3387-VATUS,Network Slowdown,Medium,Chatbot,2026-04-26 17:01:00,2026-04-28 18:25:00,49.4,Closed,1.0
TKT002152,0254-WWRKD,Network Slowdown,High,Chatbot,2026-05-20 15:25:00,,,Escalated,
TKT002153,1481-ZUWZA,Broadband Outage,Low,Web Portal,2026-04-29 07:09:00,2026-04-30 09:57:00,26.8,Closed,2.0
TKT002154,3329-WDIOK,Roaming Issue,Low,Retail Store,2026-08-15 23:23:00,2026-08-16 18:41:00,19.3,Resolved,2.0
TKT002155,0885-HMGPY,Billing Dispute,Critical,Mobile App,2026-03-26 08:12:00,,,Escalated,
TKT002156,7449-HVPIV,Broadband Outage,Critical,Retail Store,2026-02-13 23:11:00,2026-02-15 21:29:00,46.3,Closed,1.0
TKT002157,9448-REEVD,Network Slowdown,Low,Mobile App,2026-01-12 13:55:00,2026-01-13 16:19:00,26.4,Resolved,2.0
TKT002158,0587-DMGBH,Broadband Outage,Critical,Chatbot,2026-06-02 18:27:00,2026-06-03 15:51:00,21.4,Resolved,1.0
TKT002159,5155-AZQPB,Network Slowdown,High,Chatbot,2026-03-13 16:48:00,,,Escalated,
TKT002160,5954-BDFSG,Broadband Outage,Medium,Web Portal,2026-07-07 14:23:00,,,In Progress,
TKT002161,5299-RULOA,Billing Dispute,High,Retail Store,2026-03-04 09:37:00,2026-03-04 18:25:00,8.8,Resolved,1.0
TKT002162,7140-ADSMJ,Plan Modification,Medium,Call Center,2026-01-20 14:45:00,2026-01-21 12:33:00,21.8,Resolved,5.0
TKT002163,8597-CTXVJ,Call Drops,High,Mobile App,2026-06-06 19:01:00,,,In Progress,
TKT002164,5380-WJKOV,Network Slowdown,Medium,Call Center,2026-02-09 15:15:00,2026-02-10 22:33:00,31.3,Closed,3.0
TKT002165,1215-EXRMO,Call Drops,Low,Web Portal,2026-07-27 19:56:00,2026-07-29 10:08:00,38.2,Resolved,5.0
TKT002166,0311-UNPFF,Plan Modification,Low,Mobile App,2026-04-17 15:15:00,2026-04-18 11:27:00,20.2,Closed,1.0
TKT002167,2947-DOMLJ,Roaming Issue,Medium,Retail Store,2026-01-29 10:12:00,2026-01-31 19:36:00,57.4,Closed,3.0
TKT002168,5480-HPRRX,Billing Dispute,Medium,Call Center,2026-05-14 11:29:00,2026-05-16 13:23:00,49.9,Closed,3.0
TKT002169,9955-QOPOY,SIM Issue,Low,Web Portal,2026-07-08 21:44:00,2026-07-10 18:20:00,44.6,Closed,3.0
TKT002170,7783-YKGDV,Broadband Outage,Low,Mobile App,2026-08-07 14:31:00,,,Escalated,
TKT002171,6331-EWIEB,Broadband Outage,Low,Retail Store,2026-06-17 13:03:00,2026-06-17 15:15:00,2.2,Closed,1.0
TKT002172,9601-BRXPO,Call Drops,Low,Mobile App,2026-04-01 22:34:00,2026-04-04 07:16:00,56.7,Closed,1.0
TKT002173,1989-PRJHP,Billing Dispute,High,Retail Store,2026-04-01 17:38:00,2026-04-04 03:38:00,58.0,Resolved,3.0
TKT002174,2685-SREOM,Plan Modification,High,Chatbot,2026-06-22 16:56:00,,,Escalated,
TKT002175,4323-ELYYB,Billing Dispute,Critical,Call Center,2026-05-01 18:57:00,2026-05-04 12:27:00,65.5,Closed,5.0
TKT002176,5052-PNLOS,SIM Issue,High,Mobile App,2026-06-24 11:42:00,2026-06-26 23:30:00,59.8,Resolved,1.0
TKT002177,9780-FKVVF,Roaming Issue,Medium,Chatbot,2026-06-03 18:50:00,2026-06-05 18:32:00,47.7,Resolved,2.0
TKT002178,8400-WZICQ,Broadband Outage,Medium,Retail Store,2026-03-07 14:49:00,2026-03-09 23:07:00,56.3,Closed,4.0
TKT002179,7394-FKDNK,Call Drops,Critical,Mobile App,2026-03-24 09:11:00,2026-03-24 11:05:00,1.9,Closed,1.0
TKT002180,6463-MVYRY,SIM Issue,Critical,Call Center,2026-02-24 17:27:00,,,Escalated,
TKT002181,7730-IUTDZ,Network Slowdown,Low,Chatbot,2026-01-12 17:58:00,,,Escalated,
TKT002182,9840-EFJQB,Plan Modification,Medium,Call Center,2026-03-29 21:02:00,,,In Progress,
TKT002183,6982-UQZLY,Billing Dispute,High,Retail Store,2026-04-21 12:44:00,2026-04-24 03:26:00,62.7,Closed,3.0
TKT002184,0329-GTIAJ,Roaming Issue,Low,Retail Store,2026-06-30 20:08:00,2026-07-02 14:08:00,42.0,Resolved,3.0
TKT002185,1024-VRZHF,Call Drops,Medium,Retail Store,2026-06-27 07:13:00,,,Escalated,
TKT002186,4307-KTUMW,Network Slowdown,High,Chatbot,2026-02-22 11:58:00,2026-02-24 00:04:00,36.1,Closed,1.0
TKT002187,9944-HKVVB,Broadband Outage,Low,Chatbot,2026-02-13 23:48:00,2026-02-14 02:30:00,2.7,Resolved,2.0
TKT002188,5055-BRMNE,Plan Modification,Medium,Web Portal,2026-05-06 14:01:00,2026-05-07 14:01:00,24.0,Resolved,2.0
TKT002189,6474-FVJLC,SIM Issue,Medium,Mobile App,2026-07-24 14:03:00,,,In Progress,
TKT002190,4510-PYUSH,Network Slowdown,Medium,Call Center,2026-08-30 12:28:00,2026-09-01 16:10:00,51.7,Closed,3.0
TKT002191,3523-QRQLL,Plan Modification,High,Web Portal,2026-02-26 22:35:00,2026-02-26 23:53:00,1.3,Closed,2.0
TKT002192,8347-GDTMP,Network Slowdown,Medium,Mobile App,2026-06-11 15:38:00,2026-06-14 01:08:00,57.5,Closed,3.0
TKT002193,1950-KSVVJ,Plan Modification,High,Chatbot,2026-05-12 09:45:00,,,Escalated,
TKT002194,0504-HHAPI,Billing Dispute,Low,Mobile App,2026-06-12 16:12:00,2026-06-15 12:48:00,68.6,Closed,2.0
TKT002195,1345-GKDZZ,Billing Dispute,Low,Mobile App,2026-03-19 12:23:00,2026-03-20 03:35:00,15.2,Resolved,5.0
TKT002196,5863-OOKCL,Plan Modification,Medium,Mobile App,2026-07-14 09:39:00,2026-07-16 12:39:00,51.0,Closed,3.0
TKT002197,2817-NTQDO,Plan Modification,Low,Chatbot,2026-01-02 15:23:00,,,In Progress,
TKT002198,7789-CRUVC,Broadband Outage,Medium,Chatbot,2026-02-22 23:09:00,2026-02-25 19:33:00,68.4,Resolved,4.0
