bill_id,customer_id,billing_period,bill_date,due_date,base_amount,additional_charges,discount_amount,tax_amount,total_amount,payment_status
BIL0012797,7636-XUHWW,2026-07,2026-07-01,2026-07-16,19.9,0.0,25.0,0.0,0.0,Paid
BIL0012798,1431-CYWMH,2026-07,2026-07-01,2026-07-16,19.05,50.0,0.0,12.43,81.48,Paid
BIL0012799,5937-EORGB,2026-07,2026-07-01,2026-07-16,96.5,0.0,50.0,8.37,54.87,Paid
BIL0012800,6349-JDHQP,2026-07,2026-07-01,2026-07-16,19.85,50.0,25.0,8.07,52.92,Pending
BIL0012801,5539-HIVAK,2026-07,2026-07-01,2026-07-16,25.7,0.0,0.0,4.63,30.33,Paid
BIL0012802,5847-MXBEO,2026-07,2026-07-01,2026-07-16,20.3,50.0,0.0,12.65,82.95,Paid
BIL0012803,9985-MWVIX,2026-07,2026-07-01,2026-07-16,70.15,0.0,50.0,3.63,23.78,Paid
BIL0012804,4583-PARNH,2026-07,2026-07-01,2026-07-16,91.55,0.0,0.0,16.48,108.03,Paid
BIL0012805,1116-FRYVH,2026-07,2026-07-01,2026-07-16,39.4,150.0,25.0,29.59,193.99,Paid
BIL0012806,1421-HCERK,2026-07,2026-07-01,2026-07-16,105.7,50.0,50.0,19.03,124.73,Paid
BIL0012807,9633-XQABV,2026-07,2026-07-01,2026-07-16,70.25,0.0,50.0,3.65,23.9,Paid
BIL0012808,0716-BQNDX,2026-07,2026-07-01,2026-07-16,93.75,0.0,25.0,12.38,81.13,Paid
BIL0012809,1265-XTECC,2026-07,2026-07-01,2026-07-16,96.55,0.0,50.0,8.38,54.93,Paid
BIL0012810,1183-CANVH,2026-07,2026-07-01,2026-07-16,60.0,0.0,0.0,10.8,70.8,Paid
BIL0012811,1972-XMUWV,2026-07,2026-07-01,2026-07-16,59.8,0.0,25.0,6.26,41.06,Paid
BIL0012812,8679-LZBMD,2026-07,2026-07-01,2026-07-16,90.65,0.0,50.0,7.32,47.97,Paid
BIL0012813,3407-JMJQQ,2026-07,2026-07-01,2026-07-16,109.0,0.0,0.0,19.62,128.62,Paid
BIL0012814,6252-DFGTK,2026-07,2026-07-01,2026-07-16,68.1,100.0,0.0,30.26,198.36,Overdue
BIL0012815,1539-LNKHM,2026-07,2026-07-01,2026-07-16,20.4,100.0,0.0,21.67,142.07,Paid
BIL0012816,8645-KOMJQ,2026-07,2026-07-01,2026-07-16,81.95,0.0,50.0,5.75,37.7,Paid
BIL0012817,0289-IVARM,2026-07,2026-07-01,2026-07-16,60.55,150.0,25.0,33.4,218.95,Paid
BIL0012818,9761-XUJWD,2026-07,2026-07-01,2026-07-16,65.6,0.0,0.0,11.81,77.41,Pending
BIL0012819,4057-FKCZK,2026-07,2026-07-01,2026-07-16,82.5,150.0,0.0,41.85,274.35,Paid
BIL0012820,4291-TPNFG,2026-07,2026-07-01,2026-07-16,82.3,0.0,50.0,5.81,38.11,Pending
BIL0012821,6087-YPWHO,2026-07,2026-07-01,2026-07-16,68.15,0.0,50.0,3.27,21.42,Paid
BIL0012822,3090-QFUVD,2026-07,2026-07-01,2026-07-16,20.3,150.0,50.0,21.65,141.95,Pending
BIL0012823,2237-ZFSMY,2026-07,2026-07-01,2026-07-16,95.55,100.0,0.0,35.2,230.75,Paid
BIL0012824,1722-LDZJS,2026-07,2026-07-01,2026-07-16,20.2,50.0,50.0,3.64,23.84,Paid
BIL0012825,1818-ESQMW,2026-07,2026-07-01,2026-07-16,89.2,100.0,50.0,25.06,164.26,Paid
BIL0012826,4871-JTKJF,2026-07,2026-07-01,2026-07-16,69.65,0.0,0.0,12.54,82.19,Paid
BIL0012827,1415-YFWLT,2026-07,2026-07-01,2026-07-16,89.3,100.0,0.0,34.07,223.37,Paid
BIL0012828,7401-RUBNK,2026-07,2026-07-01,2026-07-16,74.8,50.0,0.0,22.46,147.26,Pending
BIL0012829,0506-YLVKJ,2026-07,2026-07-01,2026-07-16,20.2,150.0,50.0,21.64,141.84,Paid
BIL0012830,8661-BOYNW,2026-07,2026-07-01,2026-07-16,84.4,150.0,0.0,42.19,276.59,Paid
BIL0012831,6711-VTNRE,2026-07,2026-07-01,2026-07-16,87.55,150.0,50.0,33.76,221.31,Pending
BIL0012832,4815-GBTCD,2026-07,2026-07-01,2026-07-16,25.15,150.0,50.0,22.53,147.68,Paid
BIL0012833,2805-AUFQN,2026-07,2026-07-01,2026-07-16,19.8,0.0,50.0,0.0,0.0,Paid
BIL0012834,0980-PVMRC,2026-07,2026-07-01,2026-07-16,50.85,150.0,0.0,36.15,237.0,Paid
BIL0012835,7233-DRTRF,2026-07,2026-07-01,2026-07-16,102.4,100.0,0.0,36.43,238.83,Paid
BIL0012836,3500-RMZLT,2026-07,2026-07-01,2026-07-16,96.3,0.0,50.0,8.33,54.63,Pending
BIL0012837,3873-NFTGI,2026-07,2026-07-01,2026-07-16,55.5,150.0,0.0,36.99,242.49,Paid
BIL0012838,1162-ECVII,2026-07,2026-07-01,2026-07-16,109.75,0.0,0.0,19.75,129.5,Paid
BIL0012839,7048-GXDAY,2026-07,2026-07-01,2026-07-16,106.4,50.0,0.0,28.15,184.55,Paid
BIL0012840,8571-ZCMCX,2026-07,2026-07-01,2026-07-16,60.0,0.0,0.0,10.8,70.8,Paid
BIL0012841,1169-WCVAK,2026-07,2026-07-01,2026-07-16,88.8,100.0,25.0,29.48,193.28,Paid
BIL0012842,4548-SDBKE,2026-07,2026-07-01,2026-07-16,85.2,150.0,0.0,42.34,277.54,Paid
BIL0012843,8066-POXGX,2026-07,2026-07-01,2026-07-16,35.1,150.0,50.0,24.32,159.42,Paid
BIL0012844,7129-CAKJW,2026-07,2026-07-01,2026-07-16,80.05,150.0,0.0,41.41,271.46,Paid
BIL0012845,8695-ARGXZ,2026-07,2026-07-01,2026-07-16,75.55,150.0,0.0,40.6,266.15,Paid
BIL0012846,3570-YUEKJ,2026-07,2026-07-01,2026-07-16,49.55,100.0,0.0,26.92,176.47,Paid
BIL0012847,4143-OOBWZ,2026-07,2026-07-01,2026-07-16,81.3,50.0,25.0,19.13,125.43,Paid
BIL0012848,1555-HAPSU,2026-07,2026-07-01,2026-07-16,23.9,0.0,25.0,0.0,0.0,Pending
BIL0012849,1697-NVVGY,2026-07,2026-07-01,2026-07-16,66.4,0.0,25.0,7.45,48.85,Paid
BIL0012850,7854-EKTJL,2026-07,2026-07-01,2026-07-16,19.6,0.0,25.0,0.0,0.0,Paid
BIL0012851,8464-EETCQ,2026-07,2026-07-01,2026-07-16,18.8,150.0,0.0,30.38,199.18,Paid
BIL0012852,2419-FSORS,2026-07,2026-07-01,2026-07-16,108.4,0.0,0.0,19.51,127.91,Paid
BIL0012853,8132-YPVBX,2026-07,2026-07-01,2026-07-16,85.95,100.0,50.0,24.47,160.42,Pending
BIL0012854,9102-IAYHT,2026-07,2026-07-01,2026-07-16,85.45,150.0,0.0,42.38,277.83,Pending
BIL0012855,6754-LZUKA,2026-07,2026-07-01,2026-07-16,80.9,0.0,50.0,5.56,36.46,Paid
BIL0012856,3422-LYEPQ,2026-07,2026-07-01,2026-07-16,71.0,0.0,0.0,12.78,83.78,Paid
BIL0012857,8099-MZPUJ,2026-07,2026-07-01,2026-07-16,111.8,100.0,0.0,38.12,249.92,Paid
BIL0012858,0787-LHDYT,2026-07,2026-07-01,2026-07-16,20.6,50.0,0.0,12.71,83.31,Paid
BIL0012859,2642-DTVCO,2026-07,2026-07-01,2026-07-16,85.05,0.0,0.0,15.31,100.36,Paid
BIL0012860,0374-IOEGQ,2026-07,2026-07-01,2026-07-16,44.6,0.0,25.0,3.53,23.13,Paid
BIL0012861,4361-JEIVL,2026-07,2026-07-01,2026-07-16,44.4,150.0,25.0,30.49,199.89,Paid
BIL0012862,3197-NNYNB,2026-07,2026-07-01,2026-07-16,105.1,0.0,0.0,18.92,124.02,Paid
BIL0012863,3396-DKDEL,2026-07,2026-07-01,2026-07-16,115.15,150.0,0.0,47.73,312.88,Paid
BIL0012864,1752-OZXFY,2026-07,2026-07-01,2026-07-16,59.8,150.0,0.0,37.76,247.56,Pending
BIL0012865,9066-QRSDU,2026-07,2026-07-01,2026-07-16,26.3,50.0,50.0,4.73,31.03,Pending
BIL0012866,9112-WSNPU,2026-07,2026-07-01,2026-07-16,70.55,0.0,0.0,12.7,83.25,Paid
BIL0012867,9867-NNXLC,2026-07,2026-07-01,2026-07-16,20.05,150.0,0.0,30.61,200.66,Paid
BIL0012868,5321-NTRKC,2026-07,2026-07-01,2026-07-16,79.85,150.0,25.0,36.87,241.72,Paid
BIL0012869,1363-TXLSL,2026-07,2026-07-01,2026-07-16,70.3,0.0,0.0,12.65,82.95,Paid
BIL0012870,9507-EXLTT,2026-07,2026-07-01,2026-07-16,79.35,150.0,50.0,32.28,211.63,Paid
BIL0012871,3161-GETRM,2026-07,2026-07-01,2026-07-16,90.05,50.0,25.0,20.71,135.76,Paid
BIL0012872,0402-OAMEN,2026-07,2026-07-01,2026-07-16,24.45,150.0,0.0,31.4,205.85,Paid
BIL0012873,6933-VLYFX,2026-07,2026-07-01,2026-07-16,59.95,150.0,0.0,37.79,247.74,Paid
BIL0012874,6754-WKSHP,2026-07,2026-07-01,2026-07-16,25.35,0.0,25.0,0.06,0.41,Paid
BIL0012875,9846-GKXAS,2026-07,2026-07-01,2026-07-16,90.8,0.0,0.0,16.34,107.14,Paid
BIL0012876,6017-PPLPX,2026-07,2026-07-01,2026-07-16,70.45,0.0,0.0,12.68,83.13,Paid
BIL0012877,4976-LNFVV,2026-07,2026-07-01,2026-07-16,34.3,0.0,25.0,1.67,10.97,Paid
BIL0012878,5055-MGMGF,2026-07,2026-07-01,2026-07-16,105.05,50.0,50.0,18.91,123.96,Paid
BIL0012879,4641-FROLU,2026-07,2026-07-01,2026-07-16,19.3,0.0,0.0,3.47,22.77,Paid
BIL0012880,2862-JVEOY,2026-07,2026-07-01,2026-07-16,19.15,0.0,25.0,0.0,0.0,Paid
BIL0012881,2969-QWUBZ,2026-07,2026-07-01,2026-07-16,51.4,50.0,0.0,18.25,119.65,Paid
BIL0012882,9822-BIIGN,2026-07,2026-07-01,2026-07-16,71.85,100.0,0.0,30.93,202.78,Paid
BIL0012883,2077-MPJQO,2026-07,2026-07-01,2026-07-16,75.4,150.0,25.0,36.07,236.47,Paid
BIL0012884,1534-OULXE,2026-07,2026-07-01,2026-07-16,49.7,150.0,25.0,31.45,206.15,Paid
BIL0012885,7136-RVDTZ,2026-07,2026-07-01,2026-07-16,45.25,100.0,0.0,26.14,171.39,Pending
BIL0012886,2971-SGAFL,2026-07,2026-07-01,2026-07-16,78.75,0.0,25.0,9.67,63.42,Paid
BIL0012887,1480-IVEVR,2026-07,2026-07-01,2026-07-16,81.6,0.0,0.0,14.69,96.29,Paid
BIL0012888,2905-KFQUV,2026-07,2026-07-01,2026-07-16,70.4,100.0,0.0,30.67,201.07,Paid
BIL0012889,4581-SSPWD,2026-07,2026-07-01,2026-07-16,75.8,0.0,0.0,13.64,89.44,Paid
BIL0012890,3370-HXOPH,2026-07,2026-07-01,2026-07-16,76.1,0.0,25.0,9.2,60.3,Paid
BIL0012891,9391-YZEJW,2026-07,2026-07-01,2026-07-16,94.0,0.0,0.0,16.92,110.92,Pending
BIL0012892,9958-MEKUC,2026-07,2026-07-01,2026-07-16,103.95,150.0,50.0,36.71,240.66,Paid
BIL0012893,0281-CNTZX,2026-07,2026-07-01,2026-07-16,19.95,100.0,50.0,12.59,82.54,Paid
BIL0012894,6927-WTFIV,2026-07,2026-07-01,2026-07-16,71.3,150.0,0.0,39.83,261.13,Paid
BIL0012895,4118-CEVPF,2026-07,2026-07-01,2026-07-16,110.8,0.0,0.0,19.94,130.74,Paid
BIL0012896,3398-ZOUAA,2026-07,2026-07-01,2026-07-16,69.1,0.0,0.0,12.44,81.54,Paid
BIL0012897,9114-VEPUF,2026-07,2026-07-01,2026-07-16,96.1,50.0,0.0,26.3,172.4,Paid
BIL0012898,7876-BEUTG,2026-07,2026-07-01,2026-07-16,48.8,0.0,0.0,8.78,57.58,Paid
BIL0012899,2338-BQEZT,2026-07,2026-07-01,2026-07-16,50.55,50.0,25.0,13.6,89.15,Paid
BIL0012900,9873-MNDKV,2026-07,2026-07-01,2026-07-16,44.65,50.0,25.0,12.54,82.19,Paid
BIL0012901,0378-NHQXU,2026-07,2026-07-01,2026-07-16,88.25,100.0,25.0,29.38,192.63,Paid
BIL0012902,8241-JUIQO,2026-07,2026-07-01,2026-07-16,19.45,0.0,0.0,3.5,22.95,Paid
BIL0012903,2194-IIQOF,2026-07,2026-07-01,2026-07-16,89.3,0.0,0.0,16.07,105.37,Overdue
BIL0012904,4512-ZUIYL,2026-07,2026-07-01,2026-07-16,70.0,50.0,25.0,17.1,112.1,Paid
BIL0012905,9631-RXVJM,2026-07,2026-07-01,2026-07-16,19.25,0.0,0.0,3.46,22.71,Paid
BIL0012906,9584-EXCDZ,2026-07,2026-07-01,2026-07-16,70.5,150.0,25.0,35.19,230.69,Paid
BIL0012907,7969-AULMZ,2026-07,2026-07-01,2026-07-16,97.35,100.0,25.0,31.02,203.37,Paid
BIL0012908,5093-FEGLU,2026-07,2026-07-01,2026-07-16,19.65,50.0,25.0,8.04,52.69,Paid
BIL0012909,2621-UDNLU,2026-07,2026-07-01,2026-07-16,20.85,0.0,0.0,3.75,24.6,Paid
BIL0012910,7526-IVLYU,2026-07,2026-07-01,2026-07-16,19.65,150.0,0.0,30.54,200.19,Paid
BIL0012911,2428-HYUNX,2026-07,2026-07-01,2026-07-16,19.35,50.0,0.0,12.48,81.83,Paid
BIL0012912,9214-EKVXR,2026-07,2026-07-01,2026-07-16,44.0,0.0,25.0,3.42,22.42,Paid
BIL0012913,3410-MHHUM,2026-07,2026-07-01,2026-07-16,94.4,0.0,0.0,16.99,111.39,Paid
BIL0012914,0568-ONFPC,2026-07,2026-07-01,2026-07-16,25.9,0.0,50.0,0.0,0.0,Paid
BIL0012915,0733-VUNUW,2026-07,2026-07-01,2026-07-16,55.65,150.0,25.0,32.52,213.17,Paid
BIL0012916,4550-EVXNY,2026-07,2026-07-01,2026-07-16,69.65,0.0,25.0,8.04,52.69,Paid
BIL0012917,2122-YWVYA,2026-07,2026-07-01,2026-07-16,75.4,0.0,0.0,13.57,88.97,Paid
BIL0012918,2968-SSGAA,2026-07,2026-07-01,2026-07-16,100.6,50.0,25.0,22.61,148.21,Paid
BIL0012919,2296-DKZFP,2026-07,2026-07-01,2026-07-16,71.0,0.0,0.0,12.78,83.78,Paid
BIL0012920,4844-JJWUY,2026-07,2026-07-01,2026-07-16,86.0,0.0,0.0,15.48,101.48,Paid
BIL0012921,6777-TGHTM,2026-07,2026-07-01,2026-07-16,106.95,0.0,0.0,19.25,126.2,Paid
BIL0012922,8909-BOLNL,2026-07,2026-07-01,2026-07-16,21.2,0.0,0.0,3.82,25.02,Paid
BIL0012923,6603-YRDCJ,2026-07,2026-07-01,2026-07-16,61.05,0.0,0.0,10.99,72.04,Paid
BIL0012924,3538-WZPHD,2026-07,2026-07-01,2026-07-16,29.6,0.0,0.0,5.33,34.93,Paid
BIL0012925,3229-USWAR,2026-07,2026-07-01,2026-07-16,79.95,0.0,50.0,5.39,35.34,Paid
BIL0012926,2138-VFAPZ,2026-07,2026-07-01,2026-07-16,19.7,50.0,50.0,3.55,23.25,Paid
BIL0012927,6131-JLWZM,2026-07,2026-07-01,2026-07-16,20.3,150.0,50.0,21.65,141.95,Paid
BIL0012928,4785-QRJHC,2026-07,2026-07-01,2026-07-16,59.9,0.0,0.0,10.78,70.68,Paid
BIL0012929,0269-XFESX,2026-07,2026-07-01,2026-07-16,24.35,50.0,0.0,13.38,87.73,Paid
BIL0012930,1709-EJDOX,2026-07,2026-07-01,2026-07-16,19.75,50.0,50.0,3.55,23.3,Paid
BIL0012931,4316-XCSLJ,2026-07,2026-07-01,2026-07-16,50.3,100.0,0.0,27.05,177.35,Paid
BIL0012932,8610-WFCJF,2026-07,2026-07-01,2026-07-16,95.6,0.0,0.0,17.21,112.81,Paid
BIL0012933,9693-XMUOB,2026-07,2026-07-01,2026-07-16,50.25,0.0,50.0,0.04,0.29,Paid
BIL0012934,0383-CLDDA,2026-07,2026-07-01,2026-07-16,85.35,50.0,0.0,24.36,159.71,Paid
BIL0012935,4905-JEFDW,2026-07,2026-07-01,2026-07-16,41.6,150.0,25.0,29.99,196.59,Paid
BIL0012936,2709-UQGNP,2026-07,2026-07-01,2026-07-16,51.65,0.0,25.0,4.8,31.45,Paid
BIL0012937,3549-ZTMNH,2026-07,2026-07-01,2026-07-16,24.0,0.0,0.0,4.32,28.32,Paid
BIL0012938,7881-INRLC,2026-07,2026-07-01,2026-07-16,100.85,100.0,0.0,36.15,237.0,Paid
BIL0012939,8033-ATFAS,2026-07,2026-07-01,2026-07-16,59.85,0.0,25.0,6.27,41.12,Paid
BIL0012940,1635-NZATJ,2026-07,2026-07-01,2026-07-16,25.45,100.0,0.0,22.58,148.03,Paid
BIL0012941,0562-HKHML,2026-07,2026-07-01,2026-07-16,23.9,0.0,0.0,4.3,28.2,Paid
BIL0012942,8277-RVRSV,2026-07,2026-07-01,2026-07-16,24.15,0.0,0.0,4.35,28.5,Paid
BIL0012943,9943-VSZUV,2026-07,2026-07-01,2026-07-16,75.7,50.0,50.0,13.63,89.33,Paid
BIL0012944,0117-LFRMW,2026-07,2026-07-01,2026-07-16,40.2,150.0,50.0,25.24,165.44,Paid
BIL0012945,6172-FECYY,2026-07,2026-07-01,2026-07-16,84.5,0.0,0.0,15.21,99.71,Paid
BIL0012946,7054-ENNGU,2026-07,2026-07-01,2026-07-16,50.85,0.0,0.0,9.15,60.0,Paid
BIL0012947,1455-HFBXA,2026-07,2026-07-01,2026-07-16,91.6,50.0,25.0,20.99,137.59,Paid
BIL0012948,9402-CXWPL,2026-07,2026-07-01,2026-07-16,98.9,0.0,0.0,17.8,116.7,Paid
BIL0012949,1628-BIZYP,2026-07,2026-07-01,2026-07-16,85.0,100.0,0.0,33.3,218.3,Paid
BIL0012950,1965-AKTSX,2026-07,2026-07-01,2026-07-16,78.95,50.0,50.0,14.21,93.16,Pending
BIL0012951,0082-LDZUE,2026-07,2026-07-01,2026-07-16,44.3,100.0,25.0,21.47,140.77,Paid
BIL0012952,4786-UKSNZ,2026-07,2026-07-01,2026-07-16,20.2,0.0,0.0,3.64,23.84,Paid
BIL0012953,5343-SGUBI,2026-07,2026-07-01,2026-07-16,80.2,0.0,25.0,9.94,65.14,Overdue
BIL0012954,0856-NAOES,2026-07,2026-07-01,2026-07-16,60.9,100.0,25.0,24.46,160.36,Paid
BIL0012955,1976-AZZPJ,2026-07,2026-07-01,2026-07-16,34.2,150.0,25.0,28.66,187.86,Paid
BIL0012956,7248-VZQLC,2026-07,2026-07-01,2026-07-16,85.2,0.0,0.0,15.34,100.54,Paid
BIL0012957,6156-UZDLF,2026-07,2026-07-01,2026-07-16,87.15,0.0,50.0,6.69,43.84,Paid
BIL0012958,3099-OONVS,2026-07,2026-07-01,2026-07-16,54.3,150.0,50.0,27.77,182.07,Paid
BIL0012959,9500-WBGRP,2026-07,2026-07-01,2026-07-16,19.1,0.0,50.0,0.0,0.0,Paid
BIL0012960,5183-KLYEM,2026-07,2026-07-01,2026-07-16,112.75,0.0,0.0,20.29,133.04,Paid
BIL0012961,5144-PQCDZ,2026-07,2026-07-01,2026-07-16,19.95,150.0,50.0,21.59,141.54,Paid
BIL0012962,8514-VZHEB,2026-07,2026-07-01,2026-07-16,19.5,50.0,0.0,12.51,82.01,Overdue
BIL0012963,6625-IUTTT,2026-07,2026-07-01,2026-07-16,65.55,100.0,0.0,29.8,195.35,Pending
BIL0012964,9355-NPPFS,2026-07,2026-07-01,2026-07-16,78.8,50.0,0.0,23.18,151.98,Paid
BIL0012965,0068-FIGTF,2026-07,2026-07-01,2026-07-16,78.2,0.0,0.0,14.08,92.28,Paid
BIL0012966,5965-GGPRW,2026-07,2026-07-01,2026-07-16,105.25,0.0,0.0,18.95,124.2,Paid
BIL0012967,8035-PWSEV,2026-07,2026-07-01,2026-07-16,89.25,100.0,0.0,34.06,223.31,Paid
BIL0012968,2236-HILPA,2026-07,2026-07-01,2026-07-16,20.65,100.0,0.0,21.72,142.37,Paid
BIL0012969,1840-BIUOG,2026-07,2026-07-01,2026-07-16,68.7,0.0,0.0,12.37,81.07,Paid
BIL0012970,1356-MKYSK,2026-07,2026-07-01,2026-07-16,78.65,0.0,25.0,9.66,63.31,Paid
BIL0012971,6080-LNESI,2026-07,2026-07-01,2026-07-16,24.75,50.0,25.0,8.96,58.71,Paid
BIL0012972,1830-IPXVJ,2026-07,2026-07-01,2026-07-16,19.75,50.0,0.0,12.55,82.3,Paid
BIL0012973,5828-DWPIL,2026-07,2026-07-01,2026-07-16,89.1,0.0,50.0,7.04,46.14,Paid
BIL0012974,8398-TBIYD,2026-07,2026-07-01,2026-07-16,84.7,50.0,50.0,15.25,99.95,Pending
BIL0012975,0011-IGKFF,2026-07,2026-07-01,2026-07-16,98.0,100.0,50.0,26.64,174.64,Paid
BIL0012976,4192-GORJT,2026-07,2026-07-01,2026-07-16,94.45,0.0,0.0,17.0,111.45,Paid
BIL0012977,6496-SLWHQ,2026-07,2026-07-01,2026-07-16,105.0,100.0,25.0,32.4,212.4,Paid
BIL0012978,9912-GVSEQ,2026-07,2026-07-01,2026-07-16,93.85,0.0,25.0,12.39,81.24,Paid
BIL0012979,2931-FSOHN,2026-07,2026-07-01,2026-07-16,59.9,0.0,0.0,10.78,70.68,Overdue
BIL0012980,9418-RUKPH,2026-07,2026-07-01,2026-07-16,19.95,0.0,0.0,3.59,23.54,Paid
BIL0012981,5383-MMTWC,2026-07,2026-07-01,2026-07-16,84.0,50.0,0.0,24.12,158.12,Paid
BIL0012982,9971-ZWPBF,2026-07,2026-07-01,2026-07-16,108.9,0.0,0.0,19.6,128.5,Pending
BIL0012983,4712-AUQZO,2026-07,2026-07-01,2026-07-16,33.6,100.0,0.0,24.05,157.65,Overdue
BIL0012984,9711-FJTBX,2026-07,2026-07-01,2026-07-16,85.85,0.0,0.0,15.45,101.3,Paid
BIL0012985,2908-ZTPNF,2026-07,2026-07-01,2026-07-16,34.85,150.0,50.0,24.27,159.12,Paid
BIL0012986,7240-ETPTR,2026-07,2026-07-01,2026-07-16,48.75,0.0,50.0,0.0,0.0,Paid
BIL0012987,2202-CUYXZ,2026-07,2026-07-01,2026-07-16,84.85,0.0,0.0,15.27,100.12,Overdue
BIL0012988,5995-OIGLP,2026-07,2026-07-01,2026-07-16,56.65,0.0,25.0,5.7,37.35,Paid
BIL0012989,8421-WZOOW,2026-07,2026-07-01,2026-07-16,95.3,0.0,0.0,17.15,112.45,Paid
BIL0012990,6261-RCVNS,2026-07,2026-07-01,2026-07-16,73.9,100.0,0.0,31.3,205.2,Paid
BIL0012991,7951-QKZPL,2026-07,2026-07-01,2026-07-16,24.5,0.0,25.0,0.0,0.0,Paid
BIL0012992,1414-YADCW,2026-07,2026-07-01,2026-07-16,84.6,0.0,50.0,6.23,40.83,Paid
BIL0012993,8756-RDDLT,2026-07,2026-07-01,2026-07-16,44.95,0.0,25.0,3.59,23.54,Paid
BIL0012994,2862-PFNIK,2026-07,2026-07-01,2026-07-16,24.7,0.0,50.0,0.0,0.0,Paid
BIL0012995,5816-QVHRX,2026-07,2026-07-01,2026-07-16,100.3,0.0,50.0,9.05,59.35,Pending
BIL0012996,4430-YHXGG,2026-07,2026-07-01,2026-07-16,25.45,100.0,25.0,18.08,118.53,Paid
BIL0012997,6888-SBYAI,2026-07,2026-07-01,2026-07-16,50.7,0.0,0.0,9.13,59.83,Paid
BIL0012998,7395-XWZOY,2026-07,2026-07-01,2026-07-16,55.0,0.0,0.0,9.9,64.9,Paid
BIL0012999,7169-YWAMK,2026-07,2026-07-01,2026-07-16,68.4,0.0,25.0,7.81,51.21,Paid
BIL0013000,3640-PHQXK,2026-07,2026-07-01,2026-07-16,89.9,100.0,50.0,25.18,165.08,Paid
BIL0013001,6877-LGWXO,2026-07,2026-07-01,2026-07-16,78.55,100.0,0.0,32.14,210.69,Paid
BIL0013002,6859-RKMZJ,2026-07,2026-07-01,2026-07-16,55.05,0.0,0.0,9.91,64.96,Paid
BIL0013003,2729-VNVAP,2026-07,2026-07-01,2026-07-16,19.8,0.0,0.0,3.56,23.36,Paid
BIL0013004,2957-JIRMN,2026-07,2026-07-01,2026-07-16,84.45,0.0,0.0,15.2,99.65,Paid
BIL0013005,2049-BAFNW,2026-07,2026-07-01,2026-07-16,35.9,50.0,25.0,10.96,71.86,Pending
BIL0013006,3842-QTGDL,2026-07,2026-07-01,2026-07-16,80.75,100.0,50.0,23.54,154.29,Paid
BIL0013007,7163-OCEQI,2026-07,2026-07-01,2026-07-16,78.65,0.0,0.0,14.16,92.81,Paid
BIL0013008,9782-LGXMC,2026-07,2026-07-01,2026-07-16,61.75,50.0,0.0,20.11,131.86,Paid
BIL0013009,5975-BAICR,2026-07,2026-07-01,2026-07-16,63.7,0.0,50.0,2.47,16.17,Paid
BIL0013010,8019-ENHXU,2026-07,2026-07-01,2026-07-16,99.45,0.0,50.0,8.9,58.35,Paid
BIL0013011,5167-GBFRE,2026-07,2026-07-01,2026-07-16,25.2,0.0,0.0,4.54,29.74,Paid
BIL0013012,9033-EOXWV,2026-07,2026-07-01,2026-07-16,74.05,50.0,25.0,17.83,116.88,Paid
BIL0013013,4673-KKSLS,2026-07,2026-07-01,2026-07-16,87.6,100.0,25.0,29.27,191.87,Paid
BIL0013014,4853-OITSN,2026-07,2026-07-01,2026-07-16,89.15,150.0,25.0,38.55,252.7,Paid
BIL0013015,9800-OUIGR,2026-07,2026-07-01,2026-07-16,20.0,100.0,0.0,21.6,141.6,Paid
BIL0013016,1324-NLTJE,2026-07,2026-07-01,2026-07-16,55.0,0.0,0.0,9.9,64.9,Paid
BIL0013017,2324-EFHVG,2026-07,2026-07-01,2026-07-16,104.4,100.0,25.0,32.29,211.69,Paid
BIL0013018,7094-MSZAO,2026-07,2026-07-01,2026-07-16,20.05,100.0,50.0,12.61,82.66,Paid
BIL0013019,1522-VVDMG,2026-07,2026-07-01,2026-07-16,89.75,0.0,0.0,16.16,105.91,Paid
BIL0013020,6907-CQGPN,2026-07,2026-07-01,2026-07-16,34.3,0.0,0.0,6.17,40.47,Overdue
BIL0013021,0780-XNZFN,2026-07,2026-07-01,2026-07-16,20.65,0.0,0.0,3.72,24.37,Paid
BIL0013022,0239-OXEXL,2026-07,2026-07-01,2026-07-16,84.25,100.0,0.0,33.16,217.41,Paid
BIL0013023,2675-IJRGJ,2026-07,2026-07-01,2026-07-16,19.65,0.0,25.0,0.0,0.0,Paid
BIL0013024,7049-GKVZY,2026-07,2026-07-01,2026-07-16,79.85,150.0,25.0,36.87,241.72,Paid
BIL0013025,8577-QSOCG,2026-07,2026-07-01,2026-07-16,20.2,0.0,0.0,3.64,23.84,Paid
BIL0013026,3721-CNZHX,2026-07,2026-07-01,2026-07-16,19.8,100.0,0.0,21.56,141.36,Overdue
BIL0013027,0212-ISBBF,2026-07,2026-07-01,2026-07-16,50.35,0.0,25.0,4.56,29.91,Pending
BIL0013028,9185-TQCVP,2026-07,2026-07-01,2026-07-16,85.15,0.0,25.0,10.83,70.98,Paid
BIL0013029,3585-YNADK,2026-07,2026-07-01,2026-07-16,74.6,100.0,25.0,26.93,176.53,Paid
BIL0013030,5271-DBYSJ,2026-07,2026-07-01,2026-07-16,79.15,0.0,25.0,9.75,63.9,Paid
BIL0013031,1099-GODLO,2026-07,2026-07-01,2026-07-16,20.35,150.0,0.0,30.66,201.01,Pending
BIL0013032,6828-HMKWP,2026-07,2026-07-01,2026-07-16,21.05,0.0,0.0,3.79,24.84,Paid
