usage_id,customer_id,usage_date,tower_id,voice_minutes,data_usage_mb,data_usage_gb,sms_count,is_roaming
USG00006238,6749-UTDVX,2026-08-28,TWR00096,97,2698.41,2.635,24,False
USG00006239,1121-QSIVB,2026-08-28,TWR00031,71,893.73,0.873,7,False
USG00006240,6227-FBDXH,2026-08-28,TWR00093,4,734.23,0.717,9,False
USG00006241,9250-WYPLL,2026-08-28,TWR00048,86,4112.22,4.016,21,False
USG00006242,0114-RSRRW,2026-08-28,TWR00066,14,1140.41,1.114,12,False
USG00006243,0459-SPZHJ,2026-08-28,TWR00032,153,2353.28,2.298,17,False
USG00006244,6029-CSMJE,2026-08-28,TWR00027,115,487.1,0.476,1,True
USG00006245,6040-CGACY,2026-08-28,TWR00022,64,2112.52,2.063,24,True
USG00006246,1335-NTIUC,2026-08-28,TWR00080,39,159.31,0.156,3,False
USG00006247,5793-YOLJN,2026-08-28,TWR00095,43,1472.2,1.438,7,False
USG00006248,4952-YSOGZ,2026-08-28,TWR00006,144,2846.82,2.78,17,False
USG00006249,0455-ENTCR,2026-08-28,TWR00096,162,2821.34,2.755,4,False
USG00006250,1452-XRSJV,2026-08-28,TWR00089,78,873.15,0.853,16,False
USG00006251,7140-ADSMJ,2026-08-28,TWR00087,164,2418.45,2.362,8,False
USG00006252,8455-HIRAQ,2026-08-28,TWR00041,26,3891.59,3.8,17,False
USG00006253,6465-GSRCL,2026-08-28,TWR00071,31,3454.1,3.373,13,False
USG00006254,3570-YUEKJ,2026-08-28,TWR00007,173,2499.87,2.441,7,False
USG00006255,1073-XXCZD,2026-08-28,TWR00037,78,3171.84,3.098,24,False
USG00006256,1573-LGXBA,2026-08-28,TWR00002,89,2949.63,2.88,7,False
USG00006257,3941-XTSKM,2026-08-28,TWR00069,4,3964.27,3.871,20,False
USG00006258,0106-UGRDO,2026-08-28,TWR00026,71,4297.93,4.197,5,False
USG00006259,0537-QYZZN,2026-08-28,TWR00036,32,3782.08,3.693,24,False
USG00006260,0314-TKOSI,2026-08-28,TWR00049,178,1819.86,1.777,6,False
USG00006261,6168-WFVVF,2026-08-28,TWR00025,63,1515.52,1.48,1,False
USG00006262,2237-ZFSMY,2026-08-28,TWR00069,12,4150.47,4.053,13,False
USG00006263,7898-PDWQE,2026-08-28,TWR00063,83,2713.19,2.65,24,True
USG00006264,5129-HHMZC,2026-08-28,TWR00039,68,2000.38,1.953,8,False
USG00006265,4334-HOWRP,2026-08-28,TWR00028,10,329.72,0.322,6,False
USG00006266,5176-LMJXE,2026-08-28,TWR00088,35,4294.5,4.194,11,False
USG00006267,9995-HOTOH,2026-08-28,TWR00028,90,4024.57,3.93,0,False
USG00006268,5850-BDWCY,2026-08-28,TWR00029,46,2459.16,2.402,8,True
USG00006269,5150-LJNSR,2026-08-28,TWR00017,42,2912.33,2.844,22,False
USG00006270,8679-JOEVF,2026-08-28,TWR00020,38,2990.83,2.921,2,True
USG00006271,6784-XYJAE,2026-08-28,TWR00032,56,2006.81,1.96,11,False
USG00006272,6223-DHJGV,2026-08-28,TWR00090,55,298.64,0.292,18,False
USG00006273,4102-HLENU,2026-08-28,TWR00056,157,586.42,0.573,10,False
USG00006274,9200-NLNPD,2026-08-28,TWR00055,149,3071.65,3.0,8,False
USG00006275,7929-DMBCV,2026-08-28,TWR00061,44,1439.8,1.406,3,False
USG00006276,8327-WKMIE,2026-08-28,TWR00090,172,2156.29,2.106,24,False
USG00006277,4933-BSAIP,2026-08-28,TWR00094,23,854.63,0.835,21,False
USG00006278,8805-JNRAZ,2026-08-28,TWR00066,63,4043.34,3.949,20,True
USG00006279,2072-ZVJJX,2026-08-28,TWR00011,56,1663.21,1.624,9,False
USG00006280,7562-GSUHK,2026-08-28,TWR00006,18,1470.27,1.436,6,False
USG00006281,6240-EURKS,2026-08-28,TWR00016,77,1537.09,1.501,13,False
USG00006282,7758-UJWYS,2026-08-28,TWR00056,155,238.29,0.233,18,False
USG00006283,0842-IWYCP,2026-08-28,TWR00059,27,1956.64,1.911,5,False
USG00006284,5013-SBUIH,2026-08-28,TWR00025,12,4493.54,4.388,12,False
USG00006285,8780-RSYYU,2026-08-28,TWR00084,78,2570.56,2.51,0,False
USG00006286,3466-WAESX,2026-08-28,TWR00099,31,1553.18,1.517,20,False
USG00006287,1460-UZPRJ,2026-08-28,TWR00016,3,4156.82,4.059,13,False
USG00006288,5293-WXJAK,2026-08-28,TWR00055,40,780.81,0.763,7,True
USG00006289,0148-DCDOS,2026-08-28,TWR00001,175,2069.43,2.021,22,False
USG00006290,4378-BZYFP,2026-08-28,TWR00086,43,1113.15,1.087,24,True
USG00006291,9658-WYUFB,2026-08-28,TWR00043,1,145.63,0.142,19,False
USG00006292,3590-TCXTB,2026-08-28,TWR00087,143,500.64,0.489,18,False
USG00006293,9755-JHNMN,2026-08-28,TWR00035,169,3613.36,3.529,13,False
USG00006294,9136-ALYBR,2026-08-28,TWR00073,36,1652.04,1.613,5,False
USG00006295,7130-YXBRO,2026-08-28,TWR00085,31,3148.61,3.075,25,False
USG00006296,8456-QDAVC,2026-08-28,TWR00029,127,4253.65,4.154,16,False
USG00006297,6036-TTFYU,2026-08-28,TWR00031,81,2275.64,2.222,8,False
USG00006298,3021-VLNRJ,2026-08-28,TWR00092,122,1183.99,1.156,19,False
USG00006299,2325-WINES,2026-08-28,TWR00033,100,865.89,0.846,10,False
USG00006300,6078-VESFR,2026-08-28,TWR00009,73,3856.21,3.766,22,False
USG00006301,8847-GEOOQ,2026-08-28,TWR00029,48,1215.76,1.187,1,False
USG00006302,8628-MFKAX,2026-08-28,TWR00026,59,4187.99,4.09,10,False
USG00006303,6372-RFVNS,2026-08-28,TWR00069,120,3794.86,3.706,23,False
USG00006304,6549-NNDYT,2026-08-28,TWR00020,64,2870.09,2.803,10,False
USG00006305,2259-OUUSZ,2026-08-28,TWR00032,96,4458.03,4.354,22,False
USG00006306,8097-VBQTZ,2026-08-28,TWR00068,143,2864.88,2.798,13,False
USG00006307,9058-CBREO,2026-08-28,TWR00049,56,3779.61,3.691,22,False
USG00006308,4323-ELYYB,2026-08-28,TWR00046,27,3817.56,3.728,9,False
USG00006309,2979-SXESE,2026-08-28,TWR00036,145,3360.65,3.282,22,False
USG00006310,7760-OYPDY,2026-08-28,TWR00091,153,1896.42,1.852,3,False
USG00006311,4254-QPEDE,2026-08-28,TWR00075,112,3526.55,3.444,25,False
USG00006312,8741-LQOBK,2026-08-28,TWR00031,68,4270.65,4.171,21,False
USG00006313,5716-EZXZN,2026-08-28,TWR00022,104,2540.44,2.481,6,False
USG00006314,7786-WBJYI,2026-08-28,TWR00065,128,589.19,0.575,25,False
USG00006315,2691-NZETQ,2026-08-28,TWR00033,51,3150.91,3.077,4,False
USG00006316,7629-WIXZF,2026-08-28,TWR00006,5,2148.2,2.098,2,False
USG00006317,2845-KDHVX,2026-08-28,TWR00056,122,2671.48,2.609,0,False
USG00006318,0623-GDISB,2026-08-28,TWR00030,129,4312.16,4.211,20,False
USG00006319,6663-JOCQO,2026-08-28,TWR00066,55,2414.43,2.358,7,False
USG00006320,6599-RCLCJ,2026-08-28,TWR00004,51,2975.01,2.905,11,False
USG00006321,4759-TRPLW,2026-08-28,TWR00055,115,163.21,0.159,18,False
USG00006322,1574-DYCWE,2026-08-28,TWR00073,65,3196.83,3.122,9,False
USG00006323,3178-FESZO,2026-08-28,TWR00068,116,1073.72,1.049,12,True
USG00006324,4118-CEVPF,2026-08-28,TWR00021,147,3411.68,3.332,21,False
USG00006325,1334-FJSVR,2026-08-28,TWR00045,150,3065.7,2.994,7,False
USG00006326,4817-KEQSP,2026-08-28,TWR00083,22,2384.32,2.328,7,False
USG00006327,0640-YJTPY,2026-08-28,TWR00004,159,420.38,0.411,14,False
USG00006328,2079-FBMZK,2026-08-28,TWR00052,19,2776.42,2.711,19,False
USG00006329,5919-VCZYM,2026-08-28,TWR00074,13,4136.46,4.04,15,False
USG00006330,8229-BUJHX,2026-08-28,TWR00057,124,584.09,0.57,19,False
USG00006331,4178-EGMON,2026-08-28,TWR00022,50,723.48,0.707,6,False
USG00006332,3440-JPSCL,2026-08-28,TWR00032,67,2007.0,1.96,12,False
USG00006333,3192-NQECA,2026-08-28,TWR00042,23,3148.69,3.075,3,True
USG00006334,1265-BCFEO,2026-08-28,TWR00061,47,1769.51,1.728,6,False
USG00006335,8727-XDPUD,2026-08-28,TWR00075,23,4441.9,4.338,1,False
USG00006336,3751-KTZEL,2026-08-28,TWR00008,49,4003.38,3.91,3,False
USG00006337,7919-ZODZZ,2026-08-28,TWR00034,74,3678.35,3.592,17,False
USG00006338,2889-FPWRM,2026-08-28,TWR00064,166,3277.45,3.201,11,False
USG00006339,8910-LEDAG,2026-08-28,TWR00016,143,4445.15,4.341,10,False
USG00006340,5027-QPKTE,2026-08-28,TWR00049,162,668.15,0.652,4,False
USG00006341,8221-EQDGL,2026-08-28,TWR00004,27,3215.65,3.14,10,False
USG00006342,5816-QVHRX,2026-08-28,TWR00045,36,2829.84,2.764,4,True
USG00006343,6015-VVHHE,2026-08-28,TWR00066,89,2842.08,2.775,21,False
USG00006344,8242-PDSGJ,2026-08-28,TWR00085,51,1927.71,1.883,4,False
USG00006345,8573-JGCZW,2026-08-28,TWR00007,1,3423.79,3.344,0,False
USG00006346,2452-KDRRH,2026-08-28,TWR00022,101,913.1,0.892,9,False
USG00006347,5816-SCGFC,2026-08-28,TWR00074,99,1556.19,1.52,2,False
USG00006348,5976-JCJRH,2026-08-28,TWR00089,157,1058.66,1.034,8,False
USG00006349,4647-MUZON,2026-08-28,TWR00055,148,2892.24,2.824,14,False
USG00006350,2810-FTLEM,2026-08-28,TWR00004,76,1887.77,1.844,18,False
USG00006351,7706-YLMQA,2026-08-28,TWR00059,83,335.61,0.328,1,True
USG00006352,5884-FBCTL,2026-08-28,TWR00034,163,2171.24,2.12,16,False
USG00006353,8338-QIUNR,2026-08-28,TWR00021,125,1024.79,1.001,2,True
USG00006354,3577-AMVUX,2026-08-28,TWR00043,72,3559.4,3.476,17,False
USG00006355,9750-BOOHV,2026-08-28,TWR00064,50,1298.51,1.268,3,False
USG00006356,0898-XCGTF,2026-08-28,TWR00086,130,3625.83,3.541,4,False
USG00006357,4950-BDEUX,2026-08-28,TWR00049,97,2384.2,2.328,11,False
USG00006358,8999-XXGNS,2026-08-28,TWR00070,127,2103.55,2.054,4,False
USG00006359,6341-JVQGF,2026-08-28,TWR00053,8,4290.62,4.19,16,False
USG00006360,5370-IIVVL,2026-08-28,TWR00044,139,2953.26,2.884,16,False
USG00006361,9725-SCPZG,2026-08-28,TWR00011,176,2764.24,2.699,13,False
USG00006362,6034-YMTOB,2026-08-28,TWR00049,16,3596.44,3.512,11,True
USG00006363,4878-BUNFV,2026-08-28,TWR00046,9,1922.13,1.877,7,False
USG00006364,1104-TNLZA,2026-08-28,TWR00085,3,2021.29,1.974,10,False
USG00006365,4236-UJPWO,2026-08-28,TWR00036,147,787.07,0.769,10,True
USG00006366,4114-QMKVN,2026-08-28,TWR00020,108,679.71,0.664,16,False
USG00006367,3196-NVXLZ,2026-08-28,TWR00003,69,2713.24,2.65,17,False
USG00006368,6215-NQCPY,2026-08-28,TWR00063,58,2981.15,2.911,3,False
USG00006369,9874-QLCLH,2026-08-28,TWR00057,0,3472.0,3.391,6,False
USG00006370,2824-DXNKN,2026-08-28,TWR00035,33,4083.11,3.987,5,False
USG00006371,1156-ZFYDO,2026-08-28,TWR00030,171,3773.68,3.685,6,False
USG00006372,9309-BZGNT,2026-08-28,TWR00002,157,329.38,0.322,22,False
USG00006373,2305-MRGLV,2026-08-28,TWR00030,34,3750.3,3.662,20,False
USG00006374,5148-HKFIR,2026-08-28,TWR00056,128,2299.45,2.246,15,False
USG00006375,1635-FJFCC,2026-08-28,TWR00031,100,2179.14,2.128,0,False
USG00006376,4895-TMWIR,2026-08-28,TWR00091,75,2898.82,2.831,14,False
USG00006377,1051-GEJLJ,2026-08-28,TWR00011,52,3797.42,3.708,7,False
USG00006378,8550-XSXUQ,2026-08-28,TWR00073,166,3110.74,3.038,20,False
USG00006379,1784-EZDKJ,2026-08-28,TWR00041,71,2972.22,2.903,20,False
USG00006380,9863-JZAIC,2026-08-28,TWR00021,54,1995.1,1.948,10,False
USG00006381,0743-HRVFF,2026-08-28,TWR00081,77,2920.02,2.852,7,False
USG00006382,3428-XZMAZ,2026-08-28,TWR00053,49,1054.66,1.03,20,False
USG00006383,7011-CVEUC,2026-08-28,TWR00002,92,3343.5,3.265,9,False
USG00006384,5605-IYGFG,2026-08-28,TWR00091,11,4210.47,4.112,10,False
USG00006385,2959-MJHIC,2026-08-28,TWR00088,123,514.25,0.502,3,True
USG00006386,9862-KJTYK,2026-08-28,TWR00067,1,3644.16,3.559,5,False
USG00006387,3987-KQDDU,2026-08-28,TWR00078,112,3707.71,3.621,11,False
USG00006388,6199-IPCAO,2026-08-28,TWR00080,31,4277.39,4.177,15,False
USG00006389,4012-YCFAI,2026-08-28,TWR00082,31,2712.42,2.649,0,False
USG00006390,3685-YLCMQ,2026-08-28,TWR00054,117,529.66,0.517,8,True
USG00006391,8929-KSWIH,2026-08-28,TWR00018,64,769.14,0.751,10,False
USG00006392,0953-LGOVU,2026-08-28,TWR00072,119,545.3,0.533,2,False
USG00006393,9530-EHPOH,2026-08-28,TWR00040,143,2278.71,2.225,8,False
USG00006394,7128-GGCNO,2026-08-28,TWR00038,71,2168.92,2.118,12,False
USG00006395,1769-GRUIK,2026-08-28,TWR00070,20,3211.58,3.136,23,False
USG00006396,8069-RHUXK,2026-08-28,TWR00082,24,1235.78,1.207,13,False
USG00006397,5295-PCJOO,2026-08-28,TWR00072,84,745.93,0.728,0,False
USG00006398,7321-KKSDU,2026-08-28,TWR00015,86,1524.51,1.489,23,False
USG00006399,2274-XUATA,2026-08-28,TWR00050,139,4207.0,4.108,0,False
USG00006400,8348-HFYIV,2026-08-28,TWR00072,99,3421.06,3.341,10,False
USG00006401,1550-EENBN,2026-08-28,TWR00006,168,949.36,0.927,11,False
USG00006402,9560-BBZXK,2026-08-28,TWR00020,93,446.68,0.436,13,False
USG00006403,3902-MIVLE,2026-08-28,TWR00062,19,1428.35,1.395,2,False
USG00006404,8010-EZLOU,2026-08-28,TWR00037,5,722.25,0.705,18,True
USG00006405,6950-TWMYB,2026-08-28,TWR00059,116,4030.33,3.936,1,False
USG00006406,8532-UEFWH,2026-08-28,TWR00006,5,4360.89,4.259,19,False
USG00006407,1335-MXCSE,2026-08-28,TWR00031,67,592.51,0.579,8,False
USG00006408,0052-DCKON,2026-08-28,TWR00085,63,801.66,0.783,18,False
USG00006409,7743-EXURX,2026-08-28,TWR00054,176,869.31,0.849,20,False
USG00006410,2362-IBOOY,2026-08-28,TWR00025,84,4409.76,4.306,6,False
USG00006411,7855-DIWPO,2026-08-28,TWR00058,113,3560.14,3.477,7,False
USG00006412,1241-FPMOF,2026-08-28,TWR00058,2,2635.4,2.574,13,False
USG00006413,3043-TYBNO,2026-08-28,TWR00010,123,3736.15,3.649,9,False
USG00006414,5619-XZZKR,2026-08-28,TWR00097,88,3770.2,3.682,0,False
USG00006415,7018-WBJNK,2026-08-28,TWR00098,26,930.48,0.909,1,False
USG00006416,5389-FFVKB,2026-08-28,TWR00072,91,1368.39,1.336,21,False
USG00006417,3058-WQDRE,2026-08-28,TWR00045,44,2476.66,2.419,12,False
USG00006418,4616-EWBNJ,2026-08-28,TWR00027,116,2767.41,2.703,1,False
USG00006419,0959-WHOKV,2026-08-28,TWR00068,62,1892.83,1.848,23,False
USG00006420,1431-CYWMH,2026-08-28,TWR00097,84,2185.39,2.134,7,True
USG00006421,4026-SKKHW,2026-08-28,TWR00012,49,3699.52,3.613,25,False
USG00006422,1552-AAGRX,2026-08-28,TWR00044,15,3438.66,3.358,2,False
USG00006423,3191-CSNMG,2026-08-28,TWR00087,84,1292.08,1.262,4,False
USG00006424,2378-YIZKA,2026-08-28,TWR00028,86,121.42,0.119,0,False
USG00006425,8620-RJPZN,2026-08-28,TWR00028,15,3355.09,3.276,18,False
USG00006426,3319-DWOEP,2026-08-28,TWR00089,82,1513.48,1.478,22,False
USG00006427,8544-JNBOX,2026-08-28,TWR00009,35,2501.47,2.443,16,False
USG00006428,7020-OZKXZ,2026-08-28,TWR00036,85,1606.14,1.568,8,False
USG00006429,6817-WTYHE,2026-08-28,TWR00076,136,330.33,0.323,9,False
USG00006430,4065-JJAVA,2026-08-28,TWR00056,64,1714.23,1.674,5,False
USG00006431,8345-MVDYC,2026-08-28,TWR00079,65,3972.89,3.88,20,False
USG00006432,8690-ZVLCL,2026-08-28,TWR00040,163,2253.58,2.201,12,False
USG00006433,0871-URUWO,2026-08-28,TWR00071,31,2720.42,2.657,14,False
USG00006434,8434-PNQZX,2026-08-28,TWR00028,44,1773.93,1.732,15,False
USG00006435,6198-PNNSZ,2026-08-28,TWR00023,151,2647.41,2.585,3,False
USG00006436,0650-BWOZN,2026-08-28,TWR00004,33,920.9,0.899,1,False
USG00006437,5542-TBBWB,2026-08-28,TWR00010,55,3188.33,3.114,18,False
USG00006438,2725-KXXWT,2026-08-28,TWR00008,13,3405.28,3.325,2,False
USG00006439,3798-EPWRR,2026-08-28,TWR00089,35,3750.42,3.663,25,False
USG00006440,6794-HKIAJ,2026-08-28,TWR00031,118,2595.88,2.535,11,False
USG00006441,2530-ENDWQ,2026-08-28,TWR00010,61,4311.97,4.211,14,False
USG00006442,8519-IMDHU,2026-08-28,TWR00058,32,2853.0,2.786,21,False
USG00006443,5522-NYKPB,2026-08-28,TWR00018,157,3614.88,3.53,14,False
USG00006444,2159-TURXX,2026-08-28,TWR00065,164,57.96,0.057,10,False
USG00006445,0536-ESJEP,2026-08-28,TWR00074,63,3529.73,3.447,4,False
USG00006446,0423-UDIJQ,2026-08-28,TWR00053,25,1949.55,1.904,24,False
USG00006447,6252-DFGTK,2026-08-28,TWR00097,151,1554.5,1.518,18,False
USG00006448,2791-SFVEW,2026-08-28,TWR00095,92,895.41,0.874,7,True
USG00006449,3221-CJMSG,2026-08-28,TWR00043,38,4163.05,4.065,20,False
USG00006450,0913-XWSCN,2026-08-28,TWR00014,156,3663.63,3.578,12,False
USG00006451,2434-EEVDB,2026-08-28,TWR00039,152,1571.07,1.534,4,False
USG00006452,0178-SZBHO,2026-08-28,TWR00025,107,2073.36,2.025,17,False
USG00006453,4195-PNGZS,2026-08-28,TWR00049,99,4105.89,4.01,16,True
USG00006454,0559-CKHUS,2026-08-28,TWR00007,32,3813.34,3.724,18,False
USG00006455,2676-SSLTO,2026-08-28,TWR00015,22,4430.84,4.327,13,False
USG00006456,6818-WOBHJ,2026-08-28,TWR00022,95,692.9,0.677,12,False
USG00006457,6087-YPWHO,2026-08-28,TWR00026,168,2704.62,2.641,7,False
USG00006458,1301-LOPVR,2026-08-28,TWR00003,111,1334.76,1.303,6,False
USG00006459,1051-EQPZR,2026-08-28,TWR00077,8,1221.61,1.193,10,True
USG00006460,7176-WRTNX,2026-08-28,TWR00057,179,1988.74,1.942,4,False
USG00006461,1363-TXLSL,2026-08-28,TWR00079,110,740.91,0.724,3,False
USG00006462,1624-NALOJ,2026-08-28,TWR00045,131,3868.92,3.778,3,False
USG00006463,9367-OIUXP,2026-08-28,TWR00054,124,2388.02,2.332,11,False
USG00006464,5593-SUAOO,2026-08-28,TWR00056,4,3793.39,3.704,8,False
USG00006465,9092-GDZKO,2026-08-28,TWR00090,119,4264.66,4.165,6,False
USG00006466,9114-VEPUF,2026-08-28,TWR00049,130,3988.62,3.895,21,False
USG00006467,9708-HPXWZ,2026-08-28,TWR00066,109,1563.56,1.527,17,False
USG00006468,7486-KSRVI,2026-08-28,TWR00040,175,4421.59,4.318,5,False
USG00006469,6016-LVTJQ,2026-08-28,TWR00015,69,3008.19,2.938,18,False
USG00006470,9633-DENPU,2026-08-28,TWR00075,25,2606.66,2.546,19,False
USG00006471,9814-AOUDH,2026-08-28,TWR00060,153,2056.75,2.009,11,False
USG00006472,7633-MVPUY,2026-08-28,TWR00054,7,1225.54,1.197,14,False
USG00006473,6870-ECSHE,2026-08-28,TWR00068,127,390.56,0.381,9,False
USG00006474,7314-OXENN,2026-08-28,TWR00009,55,3565.39,3.482,21,True
USG00006475,3808-HFKDE,2026-08-28,TWR00022,178,4341.67,4.24,25,False
USG00006476,2664-XJZNO,2026-08-28,TWR00041,98,1371.09,1.339,2,False
USG00006477,3090-LETTY,2026-08-28,TWR00082,139,861.84,0.842,6,True
USG00006478,2453-SAFNS,2026-08-28,TWR00008,135,1906.92,1.862,20,False
USG00006479,8065-BVEPF,2026-08-28,TWR00049,106,3051.85,2.98,25,False
USG00006480,0058-EVZWM,2026-08-28,TWR00014,62,2208.56,2.157,9,False
USG00006481,8035-BUYVG,2026-08-28,TWR00009,33,3192.89,3.118,7,False
USG00006482,8981-FJGLA,2026-08-28,TWR00014,141,2543.8,2.484,13,False
USG00006483,2568-BRGYX,2026-08-28,TWR00017,133,1687.73,1.648,1,False
USG00006484,0547-HURJB,2026-08-28,TWR00091,79,2448.15,2.391,22,False
USG00006485,3930-ZGWVE,2026-08-28,TWR00020,58,2111.91,2.062,25,True
USG00006486,1179-INLAT,2026-08-28,TWR00054,151,518.88,0.507,14,False
USG00006487,8773-HHUOZ,2026-08-28,TWR00061,13,3084.88,3.013,11,True
USG00006488,5968-HYJRZ,2026-08-28,TWR00041,76,3571.99,3.488,23,False
USG00006489,4751-ERMAN,2026-08-28,TWR00097,179,3310.45,3.233,18,False
USG00006490,6651-AZVTJ,2026-08-28,TWR00064,38,2444.14,2.387,7,False
USG00006491,9639-BUJXT,2026-08-28,TWR00022,180,4309.6,4.209,23,False
USG00006492,6416-JNVRK,2026-08-28,TWR00093,66,3094.96,3.022,16,False
USG00006493,0708-LGSMF,2026-08-28,TWR00056,89,3928.6,3.837,2,False
USG00006494,1875-QIVME,2026-08-28,TWR00004,176,3394.76,3.315,2,True
USG00006495,0839-QNXME,2026-08-28,TWR00017,84,4096.2,4.0,15,False
USG00006496,2398-YPMUR,2026-08-28,TWR00037,88,2715.6,2.652,24,False
USG00006497,8249-THVEC,2026-08-28,TWR00067,9,791.02,0.772,19,True
USG00006498,2519-ERQOJ,2026-08-28,TWR00082,26,1165.02,1.138,14,False
USG00006499,6981-TDRFT,2026-08-28,TWR00035,38,482.61,0.471,6,False
USG00006500,5968-VXZLG,2026-08-28,TWR00022,174,1553.4,1.517,12,False
USG00006501,1929-ZCBHE,2026-08-28,TWR00065,98,3889.8,3.799,10,False
USG00006502,1395-WSWXR,2026-08-28,TWR00032,166,3235.98,3.16,19,False
USG00006503,5995-WWKKG,2026-08-28,TWR00070,125,2753.05,2.689,12,False
USG00006504,7841-TZDMQ,2026-08-28,TWR00065,19,2795.82,2.73,22,False
USG00006505,1226-IENZN,2026-08-28,TWR00027,172,3454.16,3.373,19,True
USG00006506,1303-SRDOK,2026-08-28,TWR00021,20,4310.11,4.209,6,False
USG00006507,9055-MOJJJ,2026-08-28,TWR00018,90,1291.62,1.261,20,False
USG00006508,5364-EVNIB,2026-08-28,TWR00017,24,3983.74,3.89,0,False
USG00006509,1471-GIQKQ,2026-08-28,TWR00017,175,464.27,0.453,8,False
USG00006510,9495-REDIY,2026-08-28,TWR00083,74,1358.5,1.327,4,False
USG00006511,1867-TJHTS,2026-08-28,TWR00083,55,299.61,0.293,16,False
USG00006512,6402-ZFPPI,2026-08-28,TWR00055,178,158.28,0.155,9,True
USG00006513,2040-LDIWQ,2026-08-28,TWR00044,91,3773.34,3.685,7,False
USG00006514,3323-CPBWR,2026-08-28,TWR00031,155,3028.5,2.958,2,True
USG00006515,9909-IDLEK,2026-08-28,TWR00075,32,279.72,0.273,10,False
USG00006516,6641-XRPSU,2026-08-28,TWR00053,91,4058.42,3.963,13,True
USG00006517,3285-UCQVC,2026-08-28,TWR00024,56,3829.24,3.739,15,False
USG00006518,5777-KJIRB,2026-08-28,TWR00016,0,1585.42,1.548,3,False
USG00006519,2165-VOEGB,2026-08-28,TWR00076,76,2609.54,2.548,2,False
USG00006520,7245-JMTTQ,2026-08-28,TWR00040,28,1234.5,1.206,20,True
USG00006521,3956-MGXOG,2026-08-28,TWR00011,156,4482.34,4.377,16,False
USG00006522,7363-QTBIW,2026-08-28,TWR00046,167,1302.63,1.272,18,False
USG00006523,3682-YEUWS,2026-08-28,TWR00015,160,1648.59,1.61,19,False
USG00006524,5055-MGMGF,2026-08-28,TWR00057,80,3470.56,3.389,21,False
USG00006525,7432-FFVAR,2026-08-28,TWR00095,163,2129.79,2.08,4,False
USG00006526,8938-UMKPI,2026-08-28,TWR00037,137,95.44,0.093,9,False
USG00006527,0104-PPXDV,2026-08-28,TWR00093,156,565.8,0.553,16,False
USG00006528,9972-VAFJJ,2026-08-28,TWR00009,2,3818.92,3.729,1,False
USG00006529,0616-ATFGB,2026-08-28,TWR00041,85,3102.15,3.029,6,False
USG00006530,6705-LXORM,2026-08-28,TWR00032,77,1143.43,1.117,13,False
USG00006531,2058-DCJBE,2026-08-28,TWR00062,172,3335.98,3.258,7,False
USG00006532,5320-BRKGK,2026-08-28,TWR00051,98,2381.84,2.326,17,False
USG00006533,5465-BUBFA,2026-08-28,TWR00066,157,1748.93,1.708,18,False
USG00006534,9282-IZGQK,2026-08-28,TWR00081,22,4221.61,4.123,6,False
USG00006535,8775-CEBBJ,2026-08-28,TWR00030,119,4491.31,4.386,5,False
USG00006536,3995-WFCSM,2026-08-28,TWR00033,163,571.6,0.558,14,True
USG00006537,0621-JFHOL,2026-08-28,TWR00081,73,2617.15,2.556,17,False
USG00006538,0310-MVLET,2026-08-28,TWR00031,175,3400.69,3.321,7,True
USG00006539,4671-VJLCL,2026-08-28,TWR00098,176,1776.63,1.735,3,False
USG00006540,5296-BFCYD,2026-08-28,TWR00065,80,1273.67,1.244,7,False
USG00006541,8450-UYIBU,2026-08-28,TWR00020,65,1871.57,1.828,18,False
USG00006542,8949-JTMAY,2026-08-28,TWR00059,130,3702.56,3.616,18,False
USG00006543,5498-IBWPI,2026-08-28,TWR00057,90,1282.31,1.252,20,False
USG00006544,3550-SAHFP,2026-08-28,TWR00092,137,1209.05,1.181,15,False
USG00006545,1766-GKNMI,2026-08-28,TWR00080,12,1200.0,1.172,25,False
USG00006546,6137-MFAJN,2026-08-28,TWR00041,69,3881.94,3.791,16,False
USG00006547,6906-MPARY,2026-08-28,TWR00052,31,2687.13,2.624,15,False
USG00006548,5897-ZYEKH,2026-08-28,TWR00064,46,2634.07,2.572,17,False
USG00006549,1212-GLHMD,2026-08-28,TWR00064,46,2772.73,2.708,3,False
USG00006550,9633-XQABV,2026-08-28,TWR00011,24,1570.61,1.534,2,False
USG00006551,7858-GTZSP,2026-08-28,TWR00061,20,221.5,0.216,18,False
USG00006552,3572-UUHRS,2026-08-28,TWR00034,157,3230.59,3.155,1,False
USG00006553,0939-YAPAF,2026-08-28,TWR00096,11,1456.87,1.423,20,False
USG00006554,6974-DAFLI,2026-08-28,TWR00071,59,2297.35,2.244,19,False
USG00006555,6169-PPETC,2026-08-28,TWR00082,166,1619.58,1.582,16,False
USG00006556,0825-CPPQH,2026-08-28,TWR00034,11,127.67,0.125,15,False
USG00006557,1084-UQCHV,2026-08-28,TWR00081,87,3681.33,3.595,12,False
USG00006558,7234-FECYN,2026-08-28,TWR00016,71,2135.56,2.086,25,False
USG00006559,4702-IOQDC,2026-08-28,TWR00015,128,4271.58,4.171,22,False
USG00006560,8651-ENBZX,2026-08-28,TWR00039,120,1481.57,1.447,12,True
USG00006561,2439-QKJUL,2026-08-28,TWR00061,148,412.67,0.403,5,False
USG00006562,7196-LIWRH,2026-08-28,TWR00043,155,3267.35,3.191,9,False
