payment_id,bill_id,customer_id,payment_datetime,amount,payment_method,payment_gateway,transaction_status,transaction_ref
PMT0007589,BIL0008184,9553-DLCLU,2026-07-13 11:20:00,75.46,Net Banking,Stripe,SUCCESS,TXN431505532
PMT0007590,BIL0008186,2460-NGXBJ,2026-07-05 10:03:00,147.74,Net Banking,Paytm,SUCCESS,TXN325180555
PMT0007591,BIL0008187,2446-ZKVAF,2026-07-11 22:45:00,96.52,Bank transfer (automatic),PhonePe,SUCCESS,TXN511710141
PMT0007592,BIL0008188,0841-NULXI,2026-07-03 10:41:00,218.95,Electronic check,Paytm,SUCCESS,TXN100991265
PMT0007593,BIL0008189,3522-CDKHF,2026-07-06 10:14:00,207.09,Electronic check,Razorpay,SUCCESS,TXN890743024
PMT0007594,BIL0008191,0411-EZJZE,2026-07-14 11:48:00,189.09,Bank transfer (automatic),Paytm,SUCCESS,TXN874082843
PMT0007595,BIL0008193,8844-TONUD,2026-07-06 11:40:00,232.05,Credit Card,PhonePe,SUCCESS,TXN862584620
PMT0007596,BIL0008194,8807-ARQET,2026-07-07 10:30:00,47.61,Debit Card,Razorpay,SUCCESS,TXN120217155
PMT0007597,BIL0008195,8992-CEUEN,2026-07-04 11:18:00,81.24,Electronic check,Stripe,SUCCESS,TXN978299789
PMT0007598,BIL0008196,4320-QMLLA,2026-07-02 11:25:00,64.72,Mailed check,Razorpay,SUCCESS,TXN399591523
PMT0007599,BIL0008198,8292-ITGYJ,2026-07-09 19:39:00,88.09,UPI,Paytm,SUCCESS,TXN444743669
PMT0007600,BIL0008199,6870-ZWMNX,2026-07-10 15:55:00,89.8,Bank transfer (automatic),Razorpay,SUCCESS,TXN354441958
PMT0007601,BIL0008200,0621-CXBKL,2026-07-06 13:18:00,0.0,Electronic check,BillDesk,SUCCESS,TXN413962838
PMT0007602,BIL0008201,5268-DSMNQ,2026-07-15 16:41:00,56.58,Electronic check,PhonePe,SUCCESS,TXN222112490
PMT0007603,BIL0008202,5334-JLAXU,2026-07-06 20:55:00,111.04,Credit Card,Stripe,SUCCESS,TXN162612705
PMT0007604,BIL0008203,4086-YQSNZ,2026-07-03 12:54:00,65.37,Bank transfer (automatic),Stripe,SUCCESS,TXN517179365
PMT0007605,BIL0008204,6242-MBHPK,2026-07-05 13:26:00,82.72,Debit Card,Stripe,SUCCESS,TXN769679819
PMT0007606,BIL0008205,5868-CZJDR,2026-07-13 19:14:00,213.99,Bank transfer (automatic),Stripe,SUCCESS,TXN857672897
PMT0007607,BIL0008206,9359-UGBTK,2026-07-10 16:35:00,144.37,Mailed check,Razorpay,SUCCESS,TXN119002316
PMT0007608,BIL0008207,0135-NMXAP,2026-07-11 12:57:00,105.91,Bank transfer (automatic),PhonePe,SUCCESS,TXN134208140
PMT0007609,BIL0008208,4782-OSFXZ,2026-07-03 17:15:00,215.59,Mailed check,Paytm,SUCCESS,TXN935124015
PMT0007610,BIL0008209,6479-OAUSD,2026-07-15 20:49:00,0.0,Debit Card,BillDesk,SUCCESS,TXN577280656
PMT0007611,BIL0008211,4189-NAKJS,2026-07-05 17:25:00,1.83,Credit Card,BillDesk,SUCCESS,TXN338959731
PMT0007612,BIL0008212,5562-BETPV,2026-07-12 14:33:00,23.19,Mailed check,BillDesk,SUCCESS,TXN493124152
PMT0007613,BIL0008213,1282-IHQAC,2026-07-07 21:50:00,110.98,Mailed check,Stripe,SUCCESS,TXN170311971
PMT0007614,BIL0008214,9127-FHJBZ,2026-07-12 21:01:00,134.52,Electronic check,BillDesk,SUCCESS,TXN175144333
PMT0007615,BIL0008215,6270-OMFIW,2026-07-12 16:38:00,288.39,Bank transfer (automatic),PhonePe,SUCCESS,TXN511134889
PMT0007616,BIL0008216,1641-RQDAY,2026-07-14 10:55:00,177.47,Bank transfer (automatic),Stripe,SUCCESS,TXN747409818
PMT0007617,BIL0008217,0107-WESLM,2026-07-12 20:15:00,23.42,Electronic check,Paytm,SUCCESS,TXN957390564
PMT0007618,BIL0008218,6994-ORCWG,2026-07-04 22:51:00,241.02,Net Banking,Razorpay,SUCCESS,TXN330569926
PMT0007619,BIL0008219,1346-UFHAX,2026-07-12 21:54:00,123.9,Debit Card,BillDesk,SUCCESS,TXN335134796
PMT0007620,BIL0008220,3992-YWPKO,2026-07-03 09:56:00,188.68,Credit Card,Razorpay,SUCCESS,TXN593948309
PMT0007621,BIL0008221,2933-XEUJM,2026-07-07 14:09:00,270.46,Electronic check,PhonePe,SUCCESS,TXN865962037
PMT0007622,BIL0008222,0125-LZQXK,2026-07-15 19:29:00,119.59,Electronic check,BillDesk,SUCCESS,TXN147953195
PMT0007623,BIL0008223,5461-QKNTN,2026-07-06 22:36:00,229.27,Debit Card,Stripe,SUCCESS,TXN860317040
PMT0007624,BIL0008224,4835-YSJMR,2026-07-06 13:48:00,58.76,Credit Card,Paytm,SUCCESS,TXN510594753
PMT0007625,BIL0008225,8399-YNDCH,2026-07-05 13:41:00,188.86,Bank transfer (automatic),BillDesk,SUCCESS,TXN934855414
PMT0007626,BIL0008226,3164-YAXFY,2026-07-05 11:05:00,92.92,UPI,BillDesk,SUCCESS,TXN948766650
PMT0007627,BIL0008227,0887-WBJVH,2026-07-14 22:56:00,80.77,Electronic check,BillDesk,SUCCESS,TXN520914433
PMT0007628,BIL0008229,5673-FSSMF,2026-07-04 08:02:00,11.98,Electronic check,PhonePe,SUCCESS,TXN576265347
PMT0007629,BIL0008230,7670-ZBPOQ,2026-07-09 11:06:00,72.04,UPI,Razorpay,SUCCESS,TXN182091621
PMT0007630,BIL0008231,8089-UZWLX,2026-07-15 11:32:00,240.78,Credit Card,Stripe,FAILED,TXN982727497
PMT0007631,BIL0008232,0080-OROZO,2026-07-04 12:29:00,117.11,Mailed check,Paytm,SUCCESS,TXN119380393
PMT0007632,BIL0008234,6807-SIWJI,2026-07-03 14:45:00,64.72,Net Banking,Stripe,SUCCESS,TXN637767134
PMT0007633,BIL0008235,8221-HVAYI,2026-07-02 19:06:00,22.6,Credit Card,Paytm,SUCCESS,TXN405926861
PMT0007634,BIL0008236,1579-KLYDT,2026-07-05 14:06:00,106.73,Credit Card,Paytm,SUCCESS,TXN184727698
PMT0007635,BIL0008237,5232-NXPAY,2026-07-10 11:23:00,28.85,Bank transfer (automatic),Razorpay,SUCCESS,TXN580819317
PMT0007636,BIL0008239,4468-KAZHE,2026-07-03 11:10:00,41.3,Bank transfer (automatic),PhonePe,SUCCESS,TXN939858893
PMT0007637,BIL0008240,0455-ENTCR,2026-07-04 20:01:00,130.09,Bank transfer (automatic),Stripe,SUCCESS,TXN424359175
PMT0007638,BIL0008241,8944-AILEF,2026-07-02 18:44:00,81.95,Net Banking,Razorpay,SUCCESS,TXN813999075
PMT0007639,BIL0008242,5542-NKVRU,2026-07-13 08:47:00,112.98,Bank transfer (automatic),BillDesk,SUCCESS,TXN204202997
PMT0007640,BIL0008243,7126-RBHSD,2026-07-12 09:31:00,93.1,UPI,Razorpay,SUCCESS,TXN356418540
PMT0007641,BIL0008244,5370-IIVVL,2026-07-05 10:59:00,182.31,UPI,BillDesk,SUCCESS,TXN415432102
PMT0007642,BIL0008245,6789-HJBWG,2026-07-11 11:52:00,0.0,Debit Card,Razorpay,SUCCESS,TXN314960718
PMT0007643,BIL0008246,3927-NLNRY,2026-07-04 16:37:00,52.21,UPI,PhonePe,SUCCESS,TXN542773760
PMT0007644,BIL0008247,9087-EYCPR,2026-07-11 08:45:00,177.0,Credit Card,Stripe,SUCCESS,TXN168505636
PMT0007645,BIL0008248,6791-YBNAK,2026-07-14 08:07:00,30.15,Electronic check,Stripe,SUCCESS,TXN489514938
PMT0007646,BIL0008250,6077-BDPXA,2026-07-14 12:50:00,82.78,Debit Card,Paytm,SUCCESS,TXN304443293
PMT0007647,BIL0008251,0013-MHZWF,2026-07-04 20:16:00,140.89,UPI,Stripe,SUCCESS,TXN151487838
PMT0007648,BIL0008252,5494-HECPR,2026-07-08 18:11:00,94.7,Mailed check,Stripe,SUCCESS,TXN243927915
PMT0007649,BIL0008253,8268-YDIXR,2026-07-08 13:39:00,286.92,Credit Card,Stripe,SUCCESS,TXN631728966
PMT0007650,BIL0008254,9824-BEMCV,2026-07-10 22:27:00,140.42,UPI,Paytm,SUCCESS,TXN547043274
PMT0007651,BIL0008255,1373-ORVIZ,2026-07-04 19:26:00,48.79,Mailed check,Stripe,SUCCESS,TXN914767450
PMT0007652,BIL0008256,4291-SHSBH,2026-07-02 10:02:00,82.07,Electronic check,BillDesk,SUCCESS,TXN603305957
PMT0007653,BIL0008257,6980-IMXXE,2026-07-08 09:15:00,171.34,Net Banking,PhonePe,SUCCESS,TXN666995593
PMT0007654,BIL0008258,9866-QEVEE,2026-07-03 11:45:00,219.48,UPI,Paytm,SUCCESS,TXN387532256
PMT0007655,BIL0008259,9897-KXHCM,2026-07-13 09:22:00,35.75,Mailed check,PhonePe,SUCCESS,TXN254220523
PMT0007656,BIL0008260,0040-HALCW,2026-07-06 18:34:00,83.07,Credit Card,Razorpay,SUCCESS,TXN502173328
PMT0007657,BIL0008261,0784-GTUUK,2026-07-10 12:38:00,175.52,Bank transfer (automatic),PhonePe,SUCCESS,TXN342700603
PMT0007658,BIL0008262,7979-CORPM,2026-07-06 18:30:00,47.85,Net Banking,BillDesk,FAILED,TXN324673222
PMT0007659,BIL0008263,2294-DMMUS,2026-07-06 18:14:00,142.13,Mailed check,Paytm,SUCCESS,TXN806029737
PMT0007660,BIL0008264,0872-JCPIB,2026-07-10 21:03:00,48.08,Debit Card,BillDesk,SUCCESS,TXN429464301
PMT0007661,BIL0008265,3055-MJDSB,2026-07-05 13:40:00,206.03,Mailed check,Razorpay,SUCCESS,TXN466344370
PMT0007662,BIL0008266,9091-WTUUY,2026-07-15 15:58:00,140.71,Debit Card,PhonePe,SUCCESS,TXN727388279
PMT0007663,BIL0008267,1618-CFHME,2026-07-07 13:00:00,207.56,Mailed check,Paytm,SUCCESS,TXN524158996
PMT0007664,BIL0008269,6581-NQCBA,2026-07-04 08:26:00,117.94,Debit Card,PhonePe,SUCCESS,TXN472360168
PMT0007665,BIL0008270,7115-IRDHS,2026-07-06 16:58:00,147.09,Net Banking,Paytm,SUCCESS,TXN548015742
PMT0007666,BIL0008271,8496-DMZUK,2026-07-04 11:56:00,165.67,Credit Card,Razorpay,SUCCESS,TXN299151237
PMT0007667,BIL0008272,2040-VZIKE,2026-07-12 15:06:00,296.0,Debit Card,BillDesk,SUCCESS,TXN917511184
PMT0007668,BIL0008273,9068-VPWQQ,2026-07-14 10:34:00,29.91,Mailed check,Stripe,SUCCESS,TXN841648185
PMT0007669,BIL0008274,0178-SZBHO,2026-07-15 21:04:00,102.9,Bank transfer (automatic),PhonePe,SUCCESS,TXN850673680
PMT0007670,BIL0008275,0384-RVBPI,2026-07-14 14:05:00,16.99,Bank transfer (automatic),Stripe,SUCCESS,TXN554857038
PMT0007671,BIL0008276,1689-MRZQR,2026-07-07 10:32:00,210.39,UPI,Razorpay,SUCCESS,TXN216986869
PMT0007672,BIL0008277,1299-AURJA,2026-07-07 18:22:00,117.65,Electronic check,Paytm,SUCCESS,TXN957937342
PMT0007673,BIL0008278,4525-VZCZG,2026-07-03 11:39:00,242.9,UPI,PhonePe,FAILED,TXN864663147
PMT0007674,BIL0008279,1543-LLLFT,2026-07-11 21:21:00,233.99,Debit Card,Razorpay,SUCCESS,TXN931609462
PMT0007675,BIL0008280,5835-BEQEU,2026-07-05 12:05:00,179.3,Mailed check,BillDesk,SUCCESS,TXN492246047
PMT0007676,BIL0008281,2788-CJQAQ,2026-07-12 18:42:00,22.95,Credit Card,Stripe,SUCCESS,TXN561177780
PMT0007677,BIL0008282,5565-FILXA,2026-07-02 18:01:00,83.96,Net Banking,BillDesk,SUCCESS,TXN115254914
PMT0007678,BIL0008283,0319-QZTCO,2026-07-06 19:07:00,69.27,Net Banking,Razorpay,SUCCESS,TXN418096444
PMT0007679,BIL0008284,2120-SMPEX,2026-07-14 18:57:00,23.78,Credit Card,Razorpay,SUCCESS,TXN668659561
PMT0007680,BIL0008286,0668-OGMHD,2026-07-04 12:04:00,210.63,Net Banking,Stripe,SUCCESS,TXN588632205
PMT0007681,BIL0008287,5552-ZNFSJ,2026-07-11 19:53:00,171.45,Mailed check,Stripe,SUCCESS,TXN341267785
PMT0007682,BIL0008288,2223-KAGMX,2026-07-07 10:21:00,22.89,Net Banking,PhonePe,SUCCESS,TXN132157543
PMT0007683,BIL0008289,6507-ZJSUR,2026-07-11 14:01:00,106.73,Bank transfer (automatic),Razorpay,SUCCESS,TXN980315946
PMT0007684,BIL0008290,9408-HRXRK,2026-07-15 20:53:00,65.08,Debit Card,Stripe,SUCCESS,TXN738401822
PMT0007685,BIL0008291,5593-SUAOO,2026-07-14 13:29:00,157.12,Debit Card,BillDesk,SUCCESS,TXN778929029
PMT0007686,BIL0008292,7321-PKUYW,2026-07-14 18:46:00,106.38,Credit Card,Paytm,SUCCESS,TXN154278007
PMT0007687,BIL0008293,2833-SLKDQ,2026-07-07 19:36:00,53.16,Mailed check,Paytm,SUCCESS,TXN602562097
PMT0007688,BIL0008294,6766-HFKLA,2026-07-05 13:31:00,180.78,Electronic check,Razorpay,FAILED,TXN793102001
PMT0007689,BIL0008295,7595-EUIVN,2026-07-12 16:43:00,59.94,Bank transfer (automatic),Paytm,SUCCESS,TXN600701003
PMT0007690,BIL0008296,7617-EYGLW,2026-07-03 11:19:00,0.0,Mailed check,BillDesk,SUCCESS,TXN534452369
PMT0007691,BIL0008297,2026-TGDHM,2026-07-06 15:26:00,152.57,Debit Card,Paytm,SUCCESS,TXN372169035
PMT0007692,BIL0008298,9220-ZNKJI,2026-07-05 17:23:00,222.78,UPI,PhonePe,SUCCESS,TXN100135646
PMT0007693,BIL0008299,4030-VPZBD,2026-07-08 13:23:00,183.96,UPI,BillDesk,SUCCESS,TXN129835709
PMT0007694,BIL0008300,2226-ICFDO,2026-07-09 18:08:00,160.36,Credit Card,BillDesk,SUCCESS,TXN385339983
PMT0007695,BIL0008301,0723-VSOBE,2026-07-11 12:11:00,10.86,Bank transfer (automatic),Paytm,SUCCESS,TXN777858230
PMT0007696,BIL0008302,5529-GIBVH,2026-07-05 18:37:00,171.28,Mailed check,PhonePe,SUCCESS,TXN753047411
PMT0007697,BIL0008305,4741-WWJQZ,2026-07-15 12:43:00,35.58,Credit Card,PhonePe,SUCCESS,TXN197307020
PMT0007698,BIL0008306,6625-UTXEW,2026-07-05 19:10:00,30.97,Mailed check,Stripe,SUCCESS,TXN599933483
PMT0007699,BIL0008307,6818-WOBHJ,2026-07-06 14:09:00,105.73,UPI,Paytm,SUCCESS,TXN592359657
PMT0007700,BIL0008308,6244-BESBM,2026-07-04 18:16:00,53.34,Mailed check,Stripe,SUCCESS,TXN336503396
PMT0007701,BIL0008309,1004-NOZNR,2026-07-11 10:28:00,229.86,UPI,Stripe,SUCCESS,TXN924346601
PMT0007702,BIL0008310,1251-STYSZ,2026-07-03 18:40:00,35.69,Mailed check,Paytm,FAILED,TXN427452529
PMT0007703,BIL0008311,2612-PHGOX,2026-07-12 11:01:00,89.8,Mailed check,Paytm,FAILED,TXN657038347
PMT0007704,BIL0008312,2408-TZMJL,2026-07-13 22:06:00,247.98,Debit Card,Razorpay,SUCCESS,TXN172590545
PMT0007705,BIL0008313,8480-PPONV,2026-07-02 15:50:00,136.35,Mailed check,PhonePe,SUCCESS,TXN946871349
PMT0007706,BIL0008315,4598-ZADCK,2026-07-11 16:32:00,33.75,Net Banking,Stripe,SUCCESS,TXN457244698
PMT0007707,BIL0008316,1257-SXUXQ,2026-07-03 16:09:00,22.95,UPI,BillDesk,FAILED,TXN122746480
PMT0007708,BIL0008317,9681-KYGYB,2026-07-13 18:11:00,45.08,Electronic check,Stripe,FAILED,TXN102600574
PMT0007709,BIL0008318,7182-OVLBJ,2026-07-05 11:35:00,119.36,Credit Card,BillDesk,SUCCESS,TXN128066468
PMT0007710,BIL0008320,7005-CYUIL,2026-07-08 12:46:00,235.29,UPI,Razorpay,SUCCESS,TXN662047025
PMT0007711,BIL0008321,4821-WQOYN,2026-07-09 11:09:00,171.22,Mailed check,Paytm,SUCCESS,TXN460942847
PMT0007712,BIL0008322,4730-AWNAU,2026-07-02 09:51:00,130.63,Electronic check,Razorpay,SUCCESS,TXN663546211
PMT0007713,BIL0008323,3452-FLHYD,2026-07-02 20:25:00,24.72,Net Banking,PhonePe,SUCCESS,TXN506129553
PMT0007714,BIL0008324,2388-LAESQ,2026-07-07 14:51:00,253.52,UPI,Paytm,SUCCESS,TXN393206427
PMT0007715,BIL0008325,9531-NSBMR,2026-07-06 22:04:00,0.0,Mailed check,Stripe,SUCCESS,TXN301722712
PMT0007716,BIL0008326,6260-ONULR,2026-07-02 18:16:00,74.1,Net Banking,Paytm,SUCCESS,TXN229014400
PMT0007717,BIL0008327,4389-UEFCZ,2026-07-09 13:48:00,301.49,Electronic check,BillDesk,SUCCESS,TXN716959151
PMT0007718,BIL0008328,8711-LOBKY,2026-07-12 11:59:00,52.92,Bank transfer (automatic),Razorpay,SUCCESS,TXN812412047
PMT0007719,BIL0008329,9134-CEQMF,2026-07-11 10:08:00,282.61,UPI,Paytm,SUCCESS,TXN286823924
PMT0007720,BIL0008330,8985-OOPOS,2026-07-10 20:26:00,57.94,Net Banking,Razorpay,FAILED,TXN130004223
PMT0007721,BIL0008331,8800-ZKRFW,2026-07-15 10:21:00,185.85,Bank transfer (automatic),Razorpay,SUCCESS,TXN656191011
PMT0007722,BIL0008332,2616-FLVQC,2026-07-13 12:24:00,0.0,Mailed check,Razorpay,SUCCESS,TXN542936826
PMT0007723,BIL0008333,9968-FFVVH,2026-07-14 19:34:00,110.68,UPI,Razorpay,SUCCESS,TXN375255430
PMT0007724,BIL0008334,3108-PCCGG,2026-07-15 12:27:00,40.65,Bank transfer (automatic),Paytm,FAILED,TXN528589248
PMT0007725,BIL0008335,7993-PYKOF,2026-07-08 15:22:00,29.5,UPI,Stripe,SUCCESS,TXN107739776
PMT0007726,BIL0008336,8390-FESFV,2026-07-04 21:45:00,99.71,Net Banking,BillDesk,SUCCESS,TXN101905067
PMT0007727,BIL0008338,5027-XWQHA,2026-07-04 13:19:00,52.8,Mailed check,BillDesk,SUCCESS,TXN103493219
PMT0007728,BIL0008341,6198-ZFIOJ,2026-07-15 11:05:00,118.71,UPI,PhonePe,SUCCESS,TXN239097017
PMT0007729,BIL0008342,5989-OMNJE,2026-07-07 15:34:00,8.97,UPI,Stripe,SUCCESS,TXN167812693
PMT0007730,BIL0008343,4566-QVRRW,2026-07-08 08:01:00,110.98,UPI,PhonePe,SUCCESS,TXN692005265
PMT0007731,BIL0008344,1291-CUOCY,2026-07-02 20:18:00,101.01,Mailed check,Paytm,SUCCESS,TXN657927044
PMT0007732,BIL0008345,9795-SHUHB,2026-07-07 14:50:00,245.68,Credit Card,Razorpay,SUCCESS,TXN597637016
PMT0007733,BIL0008346,3230-IUALN,2026-07-08 12:42:00,95.58,Net Banking,BillDesk,SUCCESS,TXN916129344
PMT0007734,BIL0008347,0042-RLHYP,2026-07-12 09:12:00,0.0,Bank transfer (automatic),Paytm,SUCCESS,TXN451162272
PMT0007735,BIL0008349,4945-RVMTE,2026-07-14 11:15:00,129.27,Net Banking,Stripe,SUCCESS,TXN401784230
PMT0007736,BIL0008350,0201-OAMXR,2026-07-11 14:38:00,77.35,Net Banking,Stripe,FAILED,TXN844219264
PMT0007737,BIL0008351,1866-NXPSP,2026-07-13 19:55:00,266.15,Credit Card,PhonePe,SUCCESS,TXN702125745
PMT0007738,BIL0008352,3372-KWFBM,2026-07-06 13:57:00,102.19,UPI,BillDesk,SUCCESS,TXN746506146
PMT0007739,BIL0008353,7831-QGOXH,2026-07-15 20:43:00,100.54,UPI,BillDesk,SUCCESS,TXN643646438
PMT0007740,BIL0008354,6393-WRYZE,2026-07-11 14:46:00,115.23,Net Banking,Paytm,SUCCESS,TXN453456487
PMT0007741,BIL0008355,3941-XTSKM,2026-07-06 22:46:00,230.22,Credit Card,Paytm,SUCCESS,TXN215441279
PMT0007742,BIL0008356,1661-CZBAU,2026-07-08 09:50:00,201.72,Credit Card,Razorpay,SUCCESS,TXN732327639
PMT0007743,BIL0008357,6599-RCLCJ,2026-07-08 11:30:00,99.77,Debit Card,PhonePe,SUCCESS,TXN906866063
PMT0007744,BIL0008358,9831-BPFRI,2026-07-04 09:22:00,194.17,UPI,Stripe,SUCCESS,TXN913245739
PMT0007745,BIL0008359,5158-RIVOP,2026-07-15 09:30:00,172.16,UPI,PhonePe,FAILED,TXN406658095
PMT0007746,BIL0008360,9788-YTFGE,2026-07-10 16:25:00,200.54,Debit Card,PhonePe,SUCCESS,TXN141553720
PMT0007747,BIL0008362,1907-YLNYW,2026-07-14 10:24:00,19.71,UPI,Stripe,FAILED,TXN711874593
PMT0007748,BIL0008363,1725-MIMXW,2026-07-15 13:22:00,0.0,Mailed check,Stripe,SUCCESS,TXN635469204
PMT0007749,BIL0008364,8947-YRTDV,2026-07-06 09:10:00,229.86,Electronic check,BillDesk,SUCCESS,TXN703403878
PMT0007750,BIL0008365,3161-ONRWK,2026-07-04 18:19:00,195.7,Mailed check,Razorpay,SUCCESS,TXN358962631
PMT0007751,BIL0008366,0114-RSRRW,2026-07-12 14:54:00,200.54,Electronic check,Paytm,SUCCESS,TXN483267820
PMT0007752,BIL0008367,4565-NLZBV,2026-07-09 21:22:00,29.09,UPI,Stripe,SUCCESS,TXN260459297
PMT0007753,BIL0008368,0031-PVLZI,2026-07-07 09:15:00,201.01,Bank transfer (automatic),BillDesk,SUCCESS,TXN717040048
PMT0007754,BIL0008369,7206-GZCDC,2026-07-04 13:30:00,81.71,Bank transfer (automatic),PhonePe,FAILED,TXN599457480
PMT0007755,BIL0008370,6682-VCIXC,2026-07-08 19:59:00,178.47,Credit Card,Razorpay,SUCCESS,TXN828958405
PMT0007756,BIL0008371,4791-QRGMF,2026-07-07 08:14:00,117.41,UPI,Stripe,SUCCESS,TXN617020307
PMT0007757,BIL0008372,6475-VHUIZ,2026-07-03 19:44:00,34.51,Net Banking,Paytm,SUCCESS,TXN984375285
PMT0007758,BIL0008373,3910-MRQOY,2026-07-06 08:58:00,22.89,Bank transfer (automatic),Paytm,SUCCESS,TXN119633669
PMT0007759,BIL0008374,0661-WCQNQ,2026-07-03 10:27:00,154.87,Bank transfer (automatic),Paytm,SUCCESS,TXN628550613
PMT0007760,BIL0008375,7537-RBWEA,2026-07-07 12:42:00,0.0,Bank transfer (automatic),Paytm,FAILED,TXN349966892
PMT0007761,BIL0008376,4656-CAURT,2026-07-06 10:26:00,87.26,Net Banking,Stripe,SUCCESS,TXN738678777
PMT0007762,BIL0008377,0121-SNYRK,2026-07-02 15:25:00,41.77,Debit Card,Stripe,SUCCESS,TXN469890998
PMT0007763,BIL0008378,1768-ZAIFU,2026-07-15 21:29:00,29.74,Electronic check,Paytm,SUCCESS,TXN416966251
PMT0007764,BIL0008379,4671-LXRDQ,2026-07-14 10:23:00,53.1,Mailed check,Paytm,SUCCESS,TXN420924034
PMT0007765,BIL0008380,3733-LSYCE,2026-07-09 21:19:00,59.41,Mailed check,BillDesk,SUCCESS,TXN198617896
PMT0007766,BIL0008381,6265-FRMTQ,2026-07-13 14:10:00,24.07,Bank transfer (automatic),BillDesk,SUCCESS,TXN857739214
PMT0007767,BIL0008383,3838-OZURD,2026-07-15 16:19:00,300.9,Electronic check,Razorpay,SUCCESS,TXN293744361
PMT0007768,BIL0008384,1371-DWPAZ,2026-07-07 08:21:00,95.64,Credit Card,Stripe,SUCCESS,TXN474124172
PMT0007769,BIL0008385,9269-CQOOL,2026-07-13 21:24:00,241.55,Debit Card,Razorpay,SUCCESS,TXN210769679
PMT0007770,BIL0008387,7690-KPNCU,2026-07-10 18:29:00,27.2,Net Banking,BillDesk,SUCCESS,TXN432232307
PMT0007771,BIL0008388,0536-BGFMZ,2026-07-06 20:39:00,0.0,Electronic check,Stripe,SUCCESS,TXN964322669
PMT0007772,BIL0008389,2293-IJWPS,2026-07-02 14:51:00,118.88,UPI,Stripe,SUCCESS,TXN960196978
PMT0007773,BIL0008390,2845-HSJCY,2026-07-10 14:26:00,73.46,Electronic check,Stripe,SUCCESS,TXN524511407
PMT0007774,BIL0008391,5469-NUJUR,2026-07-02 15:59:00,82.54,Electronic check,Paytm,SUCCESS,TXN907686883
PMT0007775,BIL0008392,1184-PJVDB,2026-07-05 21:59:00,64.84,Credit Card,Paytm,SUCCESS,TXN862861971
PMT0007776,BIL0008393,2625-TRCZQ,2026-07-02 18:20:00,147.09,Bank transfer (automatic),Paytm,SUCCESS,TXN831372082
PMT0007777,BIL0008394,4102-HLENU,2026-07-05 10:58:00,47.97,Credit Card,PhonePe,SUCCESS,TXN526930963
PMT0007778,BIL0008395,7266-GSSJX,2026-07-12 09:08:00,0.0,Bank transfer (automatic),Stripe,SUCCESS,TXN152307074
PMT0007779,BIL0008396,7722-VJRQD,2026-07-09 08:08:00,130.92,Net Banking,Razorpay,SUCCESS,TXN972216350
PMT0007780,BIL0008397,7073-QETQY,2026-07-14 17:10:00,112.51,Credit Card,PhonePe,SUCCESS,TXN338310065
PMT0007781,BIL0008398,9415-DPEWS,2026-07-10 09:31:00,45.25,Electronic check,BillDesk,SUCCESS,TXN599453656
PMT0007782,BIL0008399,5624-RYAMH,2026-07-05 15:57:00,141.01,Bank transfer (automatic),Stripe,SUCCESS,TXN690859340
PMT0007783,BIL0008400,0196-JTUQI,2026-07-13 11:27:00,88.74,Mailed check,Razorpay,FAILED,TXN801285561
PMT0007784,BIL0008401,7130-YXBRO,2026-07-02 22:35:00,220.01,Debit Card,PhonePe,SUCCESS,TXN898858255
PMT0007785,BIL0008403,7943-RQCHR,2026-07-07 09:00:00,82.3,UPI,Paytm,SUCCESS,TXN789433145
PMT0007786,BIL0008404,3793-MMFUH,2026-07-10 21:06:00,200.66,Credit Card,Stripe,SUCCESS,TXN933355937
PMT0007787,BIL0008405,3249-ZPQRG,2026-07-11 13:15:00,33.57,Net Banking,Razorpay,SUCCESS,TXN542353485
PMT0007788,BIL0008406,2568-BRGYX,2026-07-15 10:17:00,82.84,Credit Card,BillDesk,SUCCESS,TXN352450121
PMT0007789,BIL0008407,3084-DOWLE,2026-07-08 09:55:00,256.06,Net Banking,BillDesk,FAILED,TXN932177695
PMT0007790,BIL0008408,1084-MNSMJ,2026-07-02 10:10:00,218.89,Debit Card,Razorpay,SUCCESS,TXN237805590
PMT0007791,BIL0008409,7721-JXEAW,2026-07-13 15:08:00,48.44,Electronic check,BillDesk,SUCCESS,TXN215924036
PMT0007792,BIL0008410,7249-WBIYX,2026-07-14 21:04:00,219.01,Bank transfer (automatic),Stripe,SUCCESS,TXN711881492
PMT0007793,BIL0008411,4238-HFHSN,2026-07-04 19:24:00,67.44,Net Banking,PhonePe,SUCCESS,TXN474067421
PMT0007794,BIL0008413,5478-JJVZK,2026-07-02 18:47:00,160.36,Bank transfer (automatic),PhonePe,SUCCESS,TXN612163182
PMT0007795,BIL0008414,7596-IIWYC,2026-07-07 09:42:00,23.9,Debit Card,Stripe,SUCCESS,TXN668672727
PMT0007796,BIL0008415,6567-HOOPW,2026-07-05 13:19:00,34.46,Bank transfer (automatic),Razorpay,SUCCESS,TXN713649579
PMT0007797,BIL0008416,9793-WECQC,2026-07-08 17:22:00,200.95,UPI,Razorpay,SUCCESS,TXN536803633
PMT0007798,BIL0008417,4291-HPAXL,2026-07-07 10:11:00,52.92,Net Banking,Stripe,SUCCESS,TXN691063504
PMT0007799,BIL0008418,8999-YPYBV,2026-07-10 08:51:00,247.03,Debit Card,BillDesk,SUCCESS,TXN160650240
